UNC125_BT474_1	UNC125_MCF10A_1	UNC125_MCF7_1	UNC125_MDA231_1	UNC125_SUM159_1	UNC125_T47D_1	UNC965_BT474_1	UNC965_BT474_2	UNC965_HCC1806_1	UNC965_MCF10A_1	UNC965_MCF7_1	UNC965_MCF7_2	UNC965_MDA231_1	UNC965_MDA231_2	UNC965_SUM159_1	UNC965_SUM159_2	UNC965_T47D_1	UNC965_T47D_2	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	Normal_vs_Basal_logFC	Normal_vs_Basal_AveExpr	Normal_vs_Basal_t	Normal_vs_Basal_P.Value	Normal_vs_Basal_adj.P.Val	Normal_vs_Basal_B	Normal_vs_Basal_-log(P.Value)	Normal_vs_Basal_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	Normal_vs_Basal_Valid	Normal_vs_Basal_Significant
13.534653663635254	14.262609481811523	14.455509185791016	13.726886749267578	13.002585411071777	15.517948150634766	16.78496742248535	16.474811553955078	16.797693252563477	16.16238784790039	17.007516860961914	16.569869995117188	17.375720977783203	17.103208541870117	16.89673614501953	17.012866973876953	16.889347076416016	16.467344284057617	Homo sapiens	1:Experimental evidence at protein level	261	2	0.446301334438177	15.8489620246076	0.555429284679703	0.584507817646792	0.948279453877348	-5.79044437854277	0.233209675882537	0.023063659083654	sp|Q7Z7H8|RM10_HUMAN	Q7Z7H8	RM10_HUMAN	MRPL10	Large ribosomal subunit protein uL10m		+	
12.185199737548828	14.9212064743042	14.521660804748535	13.184666633605957	12.935016632080078	12.920845985412598	17.41408348083496	16.7104434967041	17.202478408813477	17.182636260986328	17.510581970214844	16.425745010375977	17.674463272094727	17.86835289001465	17.217355728149414	17.381900787353516	17.649686813354492	16.64248275756836	Homo sapiens	1:Experimental evidence at protein level	123	6	-0.195538583605224	15.9080211926245	-0.17730344539621	0.860979963451463	0.96486608584171	-5.92459284413037	0.0650069552405589	0.0155329583823277	sp|Q86TS9|RM52_HUMAN	Q86TS9	RM52_HUMAN	MRPL52	Large ribosomal subunit protein mL52		+	
13.546086311340332	14.265095710754395	14.563699722290039	12.725327491760254	13.690719604492188	12.539369583129883	17.92092514038086	13.614602088928223	16.817169189453125	16.32679557800293	16.81028938293457	16.640975952148438	17.738628387451172	17.640703201293945	18.0537166595459	18.06309700012207	18.061431884765625	17.649690628051758	Homo sapiens	1:Experimental evidence at protein level	582	7	0.748044315145295	15.8630958089888	0.632895007369429	0.533677910173362	0.939925609748014	-5.74628857310966	0.272720773003716	0.0269065172028418	sp|Q86UE4|LYRIC_HUMAN	Q86UE4	LYRIC_HUMAN	MTDH	Protein LYRIC		+	
13.712836265563965	13.61369800567627	12.56517219543457	13.829240798950195	12.793238639831543	12.144001007080078	17.76209831237793	16.75224494934082	16.613142013549805	17.051355361938477	17.59455108642578	17.361431121826172	18.672588348388672	18.600706100463867	18.586326599121094	19.053136825561523	17.625289916992188	17.3278751373291	Homo sapiens	1:Experimental evidence at protein level	257	6	1.18249335585925	16.1178647228434	0.901027483128986	0.377856841164295	0.939518626128172	-5.55146844708598	0.422672710397358	0.0270946055107693	sp|Q86V81|THOC4_HUMAN	Q86V81	THOC4_HUMAN	ALYREF	THO complex subunit 4		+	
16.389780044555664	13.581235885620117	17.150300979614258	15.957548141479492	16.086774826049805	16.982221603393555	16.64762306213379	16.67919921875	14.574262619018555	13.77580738067627	16.2326602935791	16.37403106689453	14.157322883605957	16.30221176147461	12.569165229797363	15.185651779174805	16.758899688720703	16.55288314819336	Homo sapiens	1:Experimental evidence at protein level	1230	6	1.1057560985935	15.6980927104228	1.00665894523079	0.325631063011699	0.939518626128172	-5.4574561720583	0.487274173036213	0.0270946055107693	sp|Q86VP6|CAND1_HUMAN	Q86VP6	CAND1_HUMAN	CAND1	Cullin-associated NEDD8-dissociated protein 1		+	
13.344321250915527	13.772900581359863	12.85256576538086	13.391996383666992	12.349684715270996	12.40245532989502	15.112075805664062	15.15007495880127	16.82013511657715	16.186588287353516	15.67370891571045	14.002791404724121	17.88317108154297	17.6023006439209	16.396272659301758	16.72251319885254	16.604215621948242	15.5554780960083	Homo sapiens	1:Experimental evidence at protein level	136	9	0.56294363659968	15.0440658608644	0.634438008856536	0.532690262320171	0.939925609748014	-5.7453527962707	0.273525242128761	0.0269065172028418	sp|Q86WX3|AROS_HUMAN	Q86WX3	AROS_HUMAN	RPS19BP1	Active regulator of SIRT1		+	
14.324989318847656	15.262213706970215	14.987668991088867	14.591080665588379	12.045575141906738	13.733033180236816	14.308502197265625	15.252991676330566	16.295473098754883	14.44512939453125	16.515382766723633	16.45673942565918	16.74567222595215	17.105928421020508	15.067827224731445	15.672416687011719	16.975444793701172	16.31505012512207	Homo sapiens	1:Experimental evidence at protein level	633	3	0.172546153186181	15.309365216764	0.210853935637133	0.835046922478862	0.96486608584171	-5.91824502365491	0.0782891202037069	0.0155329583823277	sp|Q86YP4|P66A_HUMAN	Q86YP4	P66A_HUMAN	GATAD2A	Transcriptional repressor p66-alpha		+	
13.21617317199707	13.992669105529785	13.77275562286377	12.219000816345215	13.13798999786377	11.908778190612793	17.05017852783203	16.881196975708008	16.494632720947266	16.02287483215332	17.251300811767578	17.308530807495117	16.181211471557617	16.356834411621094	16.81692886352539	16.263647079467773	16.008390426635742	14.503024101257324	Homo sapiens	1:Experimental evidence at protein level	1082	6	0.0310505268307129	15.2445628802603	0.0296984112974997	0.976589820165552	0.985668344390199	-5.93950282622884	0.0102878070526832	0.00626919097259238	sp|Q8IX01|SUGP2_HUMAN	Q8IX01	SUGP2_HUMAN	SUGP2	SURP and G-patch domain-containing protein 2		+	
15.448273658752441	14.037740707397461	14.309738159179688	14.969761848449707	14.582728385925293	11.888421058654785	14.025699615478516	14.307665824890137	15.077704429626465	15.344545364379883	14.311538696289062	14.623682022094727	15.307557106018066	15.553750991821289	16.661781311035156	16.708534240722656	15.359086036682129	14.744401931762695	Homo sapiens	1:Experimental evidence at protein level	793	7	0.599857564085807	14.8398815441157	0.823290759846595	0.419653601804479	0.939518626128172	-5.61452372026591	0.377109045070601	0.0270946055107693	sp|Q8IXB1|DJC10_HUMAN	Q8IXB1	DJC10_HUMAN	DNAJC10	DnaJ homolog subfamily C member 10		+	
12.197330474853516	14.066656112670898	13.223124504089355	11.843749046325684	13.899150848388672	13.591800689697266	17.688852310180664	17.361879348754883	16.843935012817383	17.18341064453125	18.418012619018555	18.235370635986328	18.977176666259766	18.430343627929688	17.726247787475586	17.783462524414062	17.678730010986328	17.190654754638672	Homo sapiens	1:Experimental evidence at protein level	847	6	0.519493718817651	16.1622894131143	0.375176136249848	0.711316188675726	0.96486608584171	-5.87143666149998	0.147937307184995	0.0155329583823277	sp|Q8IY81|SPB1_HUMAN	Q8IY81	SPB1_HUMAN	FTSJ3	pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3		+	
12.578853607177734	14.905548095703125	12.84254264831543	13.81499195098877	12.810690879821777	12.777724266052246	17.17416000366211	16.541292190551758	16.106388092041016	16.308042526245117	16.821086883544922	16.43084716796875	18.13887596130371	18.01510238647461	16.659530639648438	16.686429977416992	16.956125259399414	16.30501365661621	Homo sapiens	1:Experimental evidence at protein level	703	6	0.0766689936772327	15.5950656116559	0.0755911061107085	0.940464511649481	0.977774321277162	-5.93714334742991	0.0266575878707437	0.00976137254781271	sp|Q8N9T8|KRI1_HUMAN	Q8N9T8	KRI1_HUMAN	KRI1	Protein KRI1 homolog		+	
14.30157470703125	15.534134864807129	16.280691146850586	17.556262969970703	12.180603981018066	15.09056568145752	14.326781272888184	15.791632652282715	14.398658752441406	16.07887077331543	15.839339256286621	16.138290405273438	16.357337951660156	16.743139266967773	16.3311824798584	15.918999671936035	16.030593872070312	15.48677921295166	Homo sapiens	1:Experimental evidence at protein level	432	2	-0.473240430431076	15.5677364379436	-0.492148962652682	0.627752383754532	0.952243407083487	-5.8223695537744	0.20221162947211	0.0212520255214906	sp|Q8NBS9|TXND5_HUMAN	Q8NBS9	TXND5_HUMAN	TXNDC5	Thioredoxin domain-containing protein 5		+	
15.300509452819824	16.099079132080078	16.60714340209961	15.16550350189209	14.881795883178711	12.347456932067871	16.853471755981445	16.64210319519043	18.05316734313965	18.21852684020996	17.215787887573242	18.271621704101562	18.766590118408203	19.19932746887207	18.63719940185547	17.56275177001953	17.86438751220703	18.22911262512207	Homo sapiens	1:Experimental evidence at protein level	408	1	-0.0415416864817182	16.9481627340487	-0.0419836030436697	0.966910937895054	0.982837384343998	-5.93907277179126	0.0146135269118674	0.00751833254856876	sp|Q8NC51|SERB1_HUMAN	Q8NC51	SERB1_HUMAN	SERBP1	SERPINE1 mRNA-binding protein 1		+	
12.433306694030762	14.312870979309082	13.519359588623047	11.91573429107666	13.612686157226562	11.891548156738281	17.393339157104492	16.527416229248047	15.45982837677002	16.792938232421875	16.348350524902344	15.940001487731934	16.883808135986328	16.861217498779297	17.234960556030273	17.618236541748047	16.86821746826172	13.29326057434082	Homo sapiens	1:Experimental evidence at protein level	698	7	-0.22806991022073	15.2098823998636	-0.201395215296465	0.842340000300871	0.96486608584171	-5.92014526534887	0.0745125754244955	0.0155329583823277	sp|Q8NC60|NOA1_HUMAN	Q8NC60	NOA1_HUMAN	NOA1	Nitric oxide-associated protein 1		+	
13.467059135437012	14.786913871765137	14.669727325439453	13.931700706481934	12.446069717407227	13.79145622253418	14.956829071044922	13.333398818969727	14.625214576721191	14.536818504333496	15.051841735839844	15.26704216003418	13.7965087890625	16.453231811523438	14.522140502929688	12.689807891845703	17.592187881469727	16.958450317382812	Homo sapiens	1:Experimental evidence at protein level	845	8	-0.867978123877604	14.5936734514576	-0.986963494605852	0.334968294849181	0.939518626128172	-5.47570188461874	0.474996297511429	0.0270946055107693	sp|Q8NE71|ABCF1_HUMAN	Q8NE71	ABCF1_HUMAN	ABCF1	ATP-binding cassette sub-family F member 1		+	
14.10075569152832	14.977170944213867	13.270709991455078	12.899385452270508	12.802938461303711	13.155982971191406	14.448909759521484	15.119436264038086	14.902556419372559	14.645914077758789	14.797362327575684	13.999226570129395	16.18091583251953	15.831565856933594	14.713052749633789	14.41841983795166	14.683331489562988	14.087916374206543	Homo sapiens	1:Experimental evidence at protein level	895	10	-0.580939420574149	14.3717606561033	-1.18223528455321	0.250410655064074	0.932243879207929	-5.28070247984293	0.601347195680934	0.0304704593852102	sp|Q8NI36|WDR36_HUMAN	Q8NI36	WDR36_HUMAN	WDR36	WD repeat-containing protein 36		+	
14.112600326538086	16.48799705505371	12.559114456176758	12.915360450744629	12.767351150512695	12.44913387298584	14.475242614746094	14.855066299438477	15.355737686157227	16.316877365112305	14.85772705078125	13.984441757202148	15.11257553100586	15.24466609954834	14.01268482208252	13.059467315673828	14.733526229858398	13.838525772094727	Homo sapiens	1:Experimental evidence at protein level	304	15	-2.63059320048662	14.2734274276444	-4.50450643587376	0.000197267889178841	0.0299847191551839	0.7872566558584	3.70494360246899	1.52310001452422	sp|Q8NI37|PPTC7_HUMAN	Q8NI37	PPTC7_HUMAN	PPTC7	Protein phosphatase PTC7 homolog		+	+
12.740961074829102	13.75990104675293	13.900925636291504	13.291114807128906	13.882773399353027	12.572790145874023	17.895450592041016	17.16739845275879	18.104421615600586	17.76226043701172	17.305408477783203	17.646804809570312	18.282541275024414	17.882551193237305	17.97209930419922	18.31655502319336	17.62055015563965	17.930835723876953	Homo sapiens	1:Experimental evidence at protein level	222	6	0.723688342891416	16.2622291442309	0.572026117568328	0.573416293641529	0.948279453877348	-5.78145209250495	0.241529970723212	0.023063659083654	sp|Q8TAE8|G45IP_HUMAN	Q8TAE8	G45IP_HUMAN	GADD45GIP1	Large ribosomal subunit protein mL64		+	
13.254392623901367	13.549749374389648	12.32148265838623	12.759173393249512	12.829774856567383	13.309233665466309	13.772274017333984	14.514688491821289	16.048044204711914	15.579238891601562	16.526180267333984	16.37358283996582	16.836021423339844	16.440414428710938	16.536754608154297	16.470945358276367	17.25872039794922	16.35382843017578	Homo sapiens	1:Experimental evidence at protein level	1214	8	0.537266202273615	14.9935479671743	0.556915282163654	0.583510383446169	0.948279453877348	-5.78964970298307	0.23395141136968	0.023063659083654	sp|Q8TAQ2|SMRC2_HUMAN	Q8TAQ2	SMRC2_HUMAN	SMARCC2	SWI/SNF complex subunit SMARCC2		+	
15.429898262023926	13.640656471252441	14.68876838684082	12.76639175415039	13.23582649230957	13.331626892089844	16.130062103271484	15.993207931518555	14.87231731414795	13.980676651000977	15.655105590820312	14.812088966369629	14.932805061340332	14.351189613342285	14.797270774841309	14.07740592956543	14.946622848510742	14.479324340820312	Homo sapiens	1:Experimental evidence at protein level	1659	10	0.078136844627462	14.5540737622894	0.139421681828398	0.890453949464283	0.974704925422125	-5.93044489790114	0.0503885355052705	0.0111268393336873	sp|Q8TCU6|PREX1_HUMAN	Q8TCU6	PREX1_HUMAN	PREX1	Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein		+	
12.310550689697266	15.211817741394043	14.875344276428223	13.702202796936035	12.299442291259766	12.716729164123535	17.086658477783203	16.613372802734375	17.14924430847168	16.892955780029297	17.047399520874023	17.06748390197754	18.035354614257812	17.555004119873047	17.409597396850586	17.61598777770996	17.254741668701172	16.73331642150879	Homo sapiens	1:Experimental evidence at protein level	881	0	-0.167308131757391	15.9088578719865	-0.15352106275414	0.879462489453425	0.97137333266528	-5.92842994115258	0.0557826791977616	0.0126138234852688	sp|Q8TDD1|DDX54_HUMAN	Q8TDD1	DDX54_HUMAN	DDX54	ATP-dependent RNA helicase DDX54		+	
13.091985702514648	13.897180557250977	13.176939010620117	12.4016752243042	13.058072090148926	13.038928985595703	18.546350479125977	18.21367073059082	16.963176727294922	18.842487335205078	17.85154914855957	17.694007873535156	19.729625701904297	19.21988868713379	19.739839553833008	20.050569534301758	18.21446990966797	15.549906730651855	Homo sapiens	1:Experimental evidence at protein level	353	6	0.545160655240032	16.526948630975	0.345098398567885	0.733475020242195	0.96486608584171	-5.88194718664335	0.134614672217025	0.0155329583823277	sp|Q8TDN6|BRX1_HUMAN	Q8TDN6	BRX1_HUMAN	BRIX1	Ribosome biogenesis protein BRX1 homolog		+	
13.26448917388916	13.376215934753418	13.4614896774292	13.985464096069336	13.597700119018555	13.135065078735352	14.903767585754395	12.892082214355469	16.341402053833008	16.354082107543945	16.071990966796875	15.682987213134766	17.3424015045166	17.546056747436523	17.103792190551758	17.365461349487305	17.117475509643555	16.568029403686523	Homo sapiens	1:Experimental evidence at protein level	800	6	1.00780367988911	15.2939336211372	1.08392118170416	0.290766515157343	0.939518626128172	-5.38276718614442	0.536455608541027	0.0270946055107693	sp|Q8WTT2|NOC3L_HUMAN	Q8WTT2	NOC3L_HUMAN	NOC3L	Nucleolar complex protein 3 homolog		+	
13.36276626586914	14.893826484680176	13.679189682006836	15.862076759338379	13.720844268798828	12.682147979736328	14.74553394317627	13.708430290222168	14.301936149597168	14.430449485778809	14.749486923217773	15.023239135742188	15.261819839477539	14.918285369873047	14.417643547058105	14.025625228881836	14.897850036621094	13.758934020996094	Homo sapiens	1:Experimental evidence at protein level	401	11	-0.265933667524168	14.3575576248674	-0.416333774572778	0.681417253192732	0.96486608584171	-5.85565367862907	0.166586874478827	0.0155329583823277	sp|Q8WV24|PHLA1_HUMAN	Q8WV24	PHLA1_HUMAN	PHLDA1	Pleckstrin homology-like domain family A member 1		+	
14.438617706298828	16.559188842773438	17.12697982788086	15.110288619995117	15.282217025756836	13.099213600158691	20.76897430419922	20.800859451293945	19.47539520263672	19.658103942871094	20.322851181030273	20.626279830932617	21.135967254638672	20.962705612182617	21.491838455200195	22.1737117767334	19.81536865234375	19.41269874572754	Homo sapiens	1:Experimental evidence at protein level	213	0	0.842812869403158	18.6952841711486	0.545814398404143	0.590982029595464	0.949207180293717	-5.79553644699766	0.228425724814487	0.0226389852143434	sp|Q92522|H1X_HUMAN	Q92522	H1X_HUMAN	H1-10	Histone H1.10		+	
12.95537281036377	14.133617401123047	13.914336204528809	13.311927795410156	11.884909629821777	10.907013893127441	17.63006019592285	16.602096557617188	16.418703079223633	17.509033203125	16.79913330078125	16.519758224487305	18.19676971435547	17.662551879882812	18.56846046447754	18.18790626525879	17.639575958251953	16.397624969482422	Homo sapiens	1:Experimental evidence at protein level	414	6	0.127077557448215	15.759815604335	0.0947786789528909	0.925394950875535	0.974704925422125	-5.93554743158205	0.0336728744199512	0.0111268393336873	sp|Q92552|RT27_HUMAN	Q92552	RT27_HUMAN	MRPS27	Small ribosomal subunit protein mS27		+	
14.950637817382812	14.454296112060547	14.740806579589844	16.16788101196289	12.095194816589355	12.832313537597656	14.483736991882324	13.975099563598633	15.32281494140625	15.836180686950684	14.999423027038574	14.124993324279785	16.115966796875	16.13097381591797	14.718059539794922	13.82921028137207	15.026318550109863	13.916254997253418	Homo sapiens	1:Experimental evidence at protein level	394	11	-0.510469230395985	14.6419509492043	-0.645893904005471	0.525388705400623	0.939518626128172	-5.73833686402278	0.279519267741249	0.0270946055107693	sp|Q92597|NDRG1_HUMAN	Q92597	NDRG1_HUMAN	NDRG1	Protein NDRG1		+	
15.807671546936035	14.048944473266602	16.286104202270508	15.764239311218262	16.312854766845703	16.22926139831543	15.424072265625	15.964303970336914	14.710281372070312	14.898097038269043	16.040000915527344	15.942078590393066	15.577460289001465	15.682395935058594	15.535725593566895	14.931192398071289	15.94137191772461	15.705475807189941	Homo sapiens	1:Experimental evidence at protein level	2671	3	0.813755559209961	15.6250106619949	0.894891063164006	0.381052981471455	0.939518626128172	-5.55663685543985	0.419014635975296	0.0270946055107693	sp|Q92616|GCN1_HUMAN	Q92616	GCN1_HUMAN	GCN1	Stalled ribosome sensor GCN1		+	
15.692646026611328	16.258047103881836	15.907557487487793	15.103893280029297	16.05774688720703	14.855585098266602	15.287615776062012	13.555059432983398	15.97101879119873	15.969428062438965	15.10719108581543	13.626766204833984	14.564835548400879	14.283788681030273	14.939711570739746	13.79661750793457	15.565011024475098	14.257622718811035	Homo sapiens	1:Experimental evidence at protein level	2012	10	-1.37715380932423	15.080019756476	-1.29938974152911	0.207984958576517	0.890284779497952	-5.14914937643696	0.681968071976776	0.0504710513532242	sp|Q92621|NU205_HUMAN	Q92621	NU205_HUMAN	NUP205	Nuclear pore complex protein Nup205		+	
13.838788986206055	13.2472505569458	13.501862525939941	12.387941360473633	12.55538272857666	12.484736442565918	18.420276641845703	17.869333267211914	17.663461685180664	18.080808639526367	17.69498062133789	17.209125518798828	19.105588912963867	18.4448184967041	18.93044090270996	19.276613235473633	18.14020347595215	17.56961441040039	Homo sapiens	1:Experimental evidence at protein level	395	6	0.869671369949256	16.3733392053098	0.58424956668266	0.565316486903037	0.948279453877348	-5.77466566982254	0.247708348580918	0.023063659083654	sp|Q92665|RT31_HUMAN	Q92665	RT31_HUMAN	MRPS31	Small ribosomal subunit protein mS31		+	
17.641822814941406	16.73385238647461	16.60027503967285	14.958353042602539	15.522218704223633	16.500080108642578	19.05715560913086	19.351224899291992	18.378019332885742	17.94053840637207	17.85698127746582	17.857046127319336	18.017566680908203	17.85466194152832	18.2563419342041	18.3515567779541	18.032032012939453	17.36532974243164	Homo sapiens	1:Experimental evidence at protein level	729	0	-0.340918772830946	17.5490153436399	-0.490138602491867	0.629150154422308	0.952243407083487	-5.82332221885601	0.201245692464603	0.0212520255214906	sp|Q92841|DDX17_HUMAN	Q92841	DDX17_HUMAN	DDX17	Probable ATP-dependent RNA helicase DDX17		+	
12.920371055603027	14.956663131713867	13.82730484008789	12.793429374694824	12.916765213012695	12.430005073547363	17.155426025390625	16.52521324157715	16.44327163696289	16.414794921875	17.414342880249023	16.97673797607422	17.11797523498535	17.020471572875977	17.117443084716797	17.609899520874023	17.133413314819336	16.240257263183594	Homo sapiens	1:Experimental evidence at protein level	1129	6	-0.174574722803605	15.6596840028469	-0.1677703123341	0.868379477257539	0.96486608584171	-5.92619699979965	0.0612904489430028	0.0155329583823277	sp|Q92900|RENT1_HUMAN	Q92900	RENT1_HUMAN	UPF1	Regulator of nonsense transcripts 1		+	
16.254138946533203	16.4074764251709	16.03819465637207	17.013341903686523	15.604697227478027	16.17580223083496	17.23627471923828	17.050474166870117	17.4200496673584	17.075206756591797	17.572566986083984	17.682695388793945	18.158920288085938	18.15543556213379	17.837739944458008	17.8700008392334	17.52347183227539	17.23853302001953	Homo sapiens	1:Experimental evidence at protein level	711	0	0.379257178479957	17.1153919903002	0.669910989509625	0.510261203417637	0.939518626128172	-5.72323811386545	0.29220745103317	0.0270946055107693	sp|Q92945|FUBP2_HUMAN	Q92945	FUBP2_HUMAN	KHSRP	Far upstream element-binding protein 2		+	
17.305253982543945	18.0263671875	17.1744327545166	16.607820510864258	17.443737030029297	17.21891212463379	16.680326461791992	16.263099670410156	17.001312255859375	16.57742691040039	14.965444564819336	14.96467399597168	16.692962646484375	16.655685424804688	16.478174209594727	16.927379608154297	16.641719818115234	14.98925495147705	Homo sapiens	1:Experimental evidence at protein level	438	3	-0.750972976402668	16.6241092094819	-0.667417386684021	0.511820390178109	0.939518626128172	-5.72483027273341	0.290882416445232	0.0270946055107693	sp|Q92947|GCDH_HUMAN	Q92947	GCDH_HUMAN	GCDH	Glutaryl-CoA dehydrogenase, mitochondrial		+	
15.092897415161133	15.507478713989258	14.81185531616211	13.667431831359863	15.420782089233398	15.626383781433105	15.860495567321777	14.498854637145996	15.00758171081543	14.318245887756348	15.937292098999023	15.692989349365234	14.569754600524902	15.729650497436523	13.991610527038574	15.063698768615723	16.421844482421875	16.46453285217285	Homo sapiens	1:Experimental evidence at protein level	780	7	-0.386963999855679	15.2178811109155	-0.470769878655365	0.642689411907559	0.952243407083487	-5.83230554531173	0.191998854886549	0.0212520255214906	sp|Q93034|CUL5_HUMAN	Q93034	CUL5_HUMAN	CUL5	Cullin-5		+	
12.814773559570312	12.771424293518066	14.125998497009277	13.57199764251709	12.287215232849121	13.386731147766113	14.51363468170166	14.77613353729248	17.44780921936035	17.11838150024414	13.718855857849121	14.3504638671875	19.276535034179688	18.577817916870117	18.16678237915039	18.24903106689453	14.073441505432129	14.625926971435547	Homo sapiens	1:Experimental evidence at protein level	261	12	1.49295253160846	15.1543777851924	1.41761390849957	0.171065047408535	0.817669408996771	-5.00590297260939	0.766838717918173	0.0874222499578327	sp|Q969G5|CAVN3_HUMAN	Q969G5	CAVN3_HUMAN	CAVIN3	Caveolae-associated protein 3		+	
16.730804443359375	16.100709915161133	18.318220138549805	17.541412353515625	16.332744598388672	16.244258880615234	21.073415756225586	20.789794921875	18.7413272857666	19.38697624206543	20.300857543945312	21.10257911682129	21.920862197875977	21.780029296875	22.045080184936523	22.42765235900879	20.22978973388672	20.74931526184082	Homo sapiens	1:Experimental evidence at protein level	106	0	1.96821690453326	19.475207076912	1.84548324032174	0.0792073899734807	0.701889985806215	-4.40743958555097	1.10123429726175	0.153730953826748	sp|Q969Q0|RL36L_HUMAN	Q969Q0	RL36L_HUMAN	RPL36AL	Ribosomal protein eL42-like		+	
13.058981895446777	16.073883056640625	12.888969421386719	12.459012031555176	14.754794120788574	12.786149978637695	15.203993797302246	15.461162567138672	16.2065372467041	15.970305442810059	15.716200828552246	14.391327857971191	14.674907684326172	14.529643058776855	13.828727722167969	14.136629104614258	14.94987678527832	14.376350402832031	Homo sapiens	1:Experimental evidence at protein level	384	14	-1.91218977757192	14.5198562127719	-2.50089887945921	0.0207966255823984	0.634120761225872	-3.29395616572689	1.68200712704836	0.197828027702123	sp|Q96CB9|NSUN4_HUMAN	Q96CB9	NSUN4_HUMAN	NSUN4	5-cytosine rRNA methyltransferase NSUN4		+	
16.62421226501465	17.238664627075195	13.248021125793457	14.652889251708984	15.727310180664062	15.560175895690918	16.832448959350586	16.663986206054688	17.000173568725586	16.989402770996094	16.40463638305664	16.56123161315918	17.939956665039062	17.69844627380371	17.290781021118164	17.35384178161621	16.995941162109375	15.870626449584961	Homo sapiens	1:Experimental evidence at protein level	360	1	-0.638311883862194	16.4640000052496	-0.808063406795776	0.428171390004285	0.939518626128172	-5.62625540837966	0.368382355206867	0.0270946055107693	sp|Q96EE3|SEH1_HUMAN	Q96EE3	SEH1_HUMAN	SEH1L	Nucleoporin SEH1		+	
13.368391036987305	13.080302238464355	12.932059288024902	13.216018676757812	13.516757011413574	12.253177642822266	17.06832504272461	16.361310958862305	15.158339500427246	16.384445190429688	16.52318572998047	16.45606231689453	16.84114646911621	16.691328048706055	17.253032684326172	17.497886657714844	17.05400276184082	14.536710739135742	Homo sapiens	1:Experimental evidence at protein level	167	7	0.703963783174972	15.2861202879075	0.706225674852647	0.487859536212314	0.939518626128172	-5.69941027324402	0.311705201417273	0.0270946055107693	sp|Q96EL2|RT24_HUMAN	Q96EL2	RT24_HUMAN	MRPS24	Small ribosomal subunit protein uS3m		+	
15.29575252532959	15.666707038879395	14.548158645629883	14.811821937561035	13.520170211791992	14.527257919311523	16.28683090209961	15.990703582763672	15.960123062133789	16.506954193115234	14.563969612121582	14.833526611328125	15.854991912841797	15.857041358947754	15.864147186279297	16.026527404785156	15.726035118103027	14.173208236694336	Homo sapiens	1:Experimental evidence at protein level	407	3	-0.969804879216893	15.3247819975853	-1.53747419145451	0.139204757003035	0.747062182476219	-4.85043149275603	0.856345923454848	0.126643247739693	sp|Q96EP5|DAZP1_HUMAN	Q96EP5	DAZP1_HUMAN	DAZAP1	DAZ-associated protein 1		+	
13.26405143737793	14.640114784240723	13.444740295410156	12.423815727233887	13.614641189575195	12.124676704406738	18.087114334106445	17.419811248779297	17.363075256347656	17.49967384338379	17.321250915527344	17.64035987854004	18.25796127319336	18.095300674438477	18.44563865661621	18.633764266967773	17.931196212768555	17.283645629882812	Homo sapiens	1:Experimental evidence at protein level	689	6	0.256336164308127	16.2248099936328	0.194235730090804	0.847869975849757	0.96486608584171	-5.92152585119682	0.0716707433807814	0.0155329583823277	sp|Q96EY7|PTCD3_HUMAN	Q96EY7	PTCD3_HUMAN	PTCD3	Small ribosomal subunit protein mS39		+	
13.454864501953125	17.61333656311035	13.017088890075684	11.371015548706055	12.301233291625977	12.113603591918945	15.413985252380371	14.087116241455078	16.180688858032227	17.353073120117188	13.916362762451172	15.224562644958496	14.460672378540039	14.96898365020752	14.333136558532715	13.722500801086426	14.290434837341309	14.84419059753418	Homo sapiens	1:Experimental evidence at protein level	103	15	-3.90334724653202	14.3499470594465	-5.3971625760805	2.41219768124576E-05	0.00916635118873389	2.62308798668615	4.61758710434436	2.03780350772755	sp|Q96FQ6|S10AG_HUMAN	Q96FQ6	S10AG_HUMAN	S100A16	Protein S100-A16		+	+
13.331369400024414	13.35387897491455	12.726655960083008	13.235698699951172	13.02875804901123	12.863626480102539	17.834503173828125	17.481355667114258	16.750873565673828	16.430469512939453	17.927467346191406	17.978422164916992	18.096479415893555	17.934993743896484	17.44684410095215	17.538484573364258	17.7850399017334	17.106863021850586	Homo sapiens	1:Experimental evidence at protein level	765	6	1.06106273553943	15.971694961723	0.859654352802099	0.39974926348329	0.939518626128172	-5.58568358616982	0.398212327745424	0.0270946055107693	sp|Q96GQ7|DDX27_HUMAN	Q96GQ7	DDX27_HUMAN	DDX27	Probable ATP-dependent RNA helicase DDX27		+	
