C_01	C_02	C_03	C_04	C_05	C_06	C_07	C_08	T_01	T_02	T_03	T_04	T_05	T_06	T_07	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	C_vs_T_logFC	C_vs_T_AveExpr	C_vs_T_t	C_vs_T_P.Value	C_vs_T_adj.P.Val	C_vs_T_B	C_vs_T_-log(P.Value)	C_vs_T_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	C_vs_T_Valid	C_vs_T_Significant
25.231754302978516	25.10978889465332	25.49564552307129	25.388357162475586	26.520343780517578	25.909521102905273	25.93920135498047	24.389680862426758	24.347412109375	26.234052658081055	26.320743560791016	25.141033172607422	27.494428634643555	26.59842300415039	23.901227951049805	Homo sapiens	1:Experimental evidence at protein level	475	0	0.287507221062807	25.5925638802554	0.779571718575136	0.444786264928962	0.622630615338255	-5.85524352915142	0.351848632302035	0.205769528456636	sp|Q96KP4|CNDP2_HUMAN	Q96KP4	CNDP2_HUMAN	CNDP2	Cytosolic non-specific dipeptidase		+	
22.597431182861328	22.791915893554688	24.6842098236084	21.737655639648438	24.10111427307129	22.512231826782227	22.48217010498047	22.19791603088379	24.369794845581055	23.119342803955078	24.42086410522461	23.51024627685547	23.993209838867188	24.338071823120117	22.09430503845215	Homo sapiens	1:Experimental evidence at protein level	541	8	0.863378634072081	23.259879900698	2.07373523527323	0.0512561252477457	0.192753437107518	-4.20983203606571	1.29025422778749	0.714997869030469	sp|Q96L92|SNX27_HUMAN	Q96L92	SNX27_HUMAN	SNX27	Sorting nexin-27		+	
25.70761489868164	25.23340606689453	24.916528701782227	25.333093643188477	24.53107452392578	24.804548263549805	25.227054595947266	24.804710388183594	22.408872604370117	25.06861686706543	24.1169376373291	24.178394317626953	23.321056365966797	22.168113708496094	23.269147872924805	Homo sapiens	1:Experimental evidence at protein level	576	1	-1.49136263732229	24.3484405276597	-2.93094148454958	0.00827244151265272	0.086885110561885	-2.6013001330584	2.08236629468149	1.06105464190406	sp|Q96PD5|PGRP2_HUMAN	Q96PD5	PGRP2_HUMAN	PGLYRP2	N-acetylmuramoyl-L-alanine amidase		+	
24.13821792602539	23.433639526367188	24.40620994567871	23.20806121826172	24.035873413085938	24.16798973083496	23.679779052734375	25.12103271484375	21.74942398071289	22.14860725402832	22.428417205810547	23.451026916503906	21.631641387939453	21.918903350830078	21.633981704711914	Homo sapiens	1:Experimental evidence at protein level	1371	6	-1.83145772366105	23.1539695573634	-3.68851599992105	0.00145895982797031	0.0336595876425597	-1.01870521997565	2.83595666611272	1.47289120878972	sp|Q96Q06|PLIN4_HUMAN	Q96Q06	PLIN4_HUMAN	PLIN4	Perilipin-4		+	+
24.53309440612793	23.851896286010742	24.559799194335938	24.604459762573242	25.59868812561035	24.80759620666504	24.57594108581543	23.619535446166992	24.105918884277344	24.56825828552246	24.477352142333984	24.789981842041016	24.985124588012695	25.303600311279297	20.23500633239746	Homo sapiens	1:Experimental evidence at protein level	796	1	-0.420209530161241	24.285224504533	-1.12503594499082	0.273917226863295	0.471583974473665	-5.54044505803158	0.562380653775959	0.326440961668362	sp|Q96QK1|VPS35_HUMAN	Q96QK1	VPS35_HUMAN	VPS35	Vacuolar protein sorting-associated protein 35		+	
22.611101150512695	23.28512954711914	23.486501693725586	23.442834854125977	23.66815185546875	23.544240951538086	22.119468688964844	22.199310302734375	22.48938751220703	22.290523529052734	23.103485107421875	23.59807586669922	23.483430862426758	23.35552215576172	21.93252944946289	Homo sapiens	1:Experimental evidence at protein level	312	5	-0.0865945171194014	22.9724682916371	-0.251193471084034	0.804231701620641	0.885077522792375	-6.12388389133897	0.0946188116514684	0.0530186883457325	sp|Q96QR8|PURB_HUMAN	Q96QR8	PURB_HUMAN	PURB	Transcriptional regulator protein Pur-beta		+	
22.936887741088867	22.56768035888672	22.735660552978516	22.762834548950195	22.23731803894043	21.3976993560791	22.044157028198242	22.726543426513672	24.209091186523438	22.64145278930664	23.929533004760742	23.23464584350586	23.073402404785156	23.088605880737305	22.338998794555664	Homo sapiens	1:Experimental evidence at protein level	708	10	0.846754345391787	22.8038040201123	1.91810044075734	0.0695136782366847	0.219357896073412	-4.46744614121531	1.15792973068715	0.658846727981665	sp|Q96T51|RUFY1_HUMAN	Q96T51	RUFY1_HUMAN	RUFY1	RUN and FYVE domain-containing protein 1		+	
22.936248779296875	22.787147521972656	23.710487365722656	23.892370223999023	22.75388526916504	24.01498031616211	22.907320022583008	23.436199188232422	22.4992618560791	23.4903507232666	23.711763381958008	23.956295013427734	23.81839370727539	23.85189437866211	22.637956619262695	Homo sapiens	1:Experimental evidence at protein level	746	3	0.179096171653178	23.365271604066	0.44315518939671	0.662417988017393	0.789568193933074	-6.05744034240941	0.17886788275907	0.102610354610926	sp|Q96TA1|NIBA2_HUMAN	Q96TA1	NIBA2_HUMAN	NIBAN2	Protein Niban 2		+	
23.51479148864746	24.850482940673828	24.585018157958984	24.230934143066406	25.582216262817383	23.67906379699707	23.486299514770508	22.054643630981445	24.649898529052734	24.492603302001953	24.667985916137695	24.204774856567383	25.25379753112793	24.198801040649414	22.08012580871582	Homo sapiens	1:Experimental evidence at protein level	244	3	0.287084010808996	24.0896001803376	0.788692637744464	0.439556828523536	0.620067988053429	-5.8482886194746	0.356984968784274	0.20756068918299	sp|Q99426|TBCB_HUMAN	Q99426	TBCB_HUMAN	TBCB	Tubulin-folding cofactor B		+	
25.2795352935791	24.62035369873047	22.03476333618164	24.043020248413086	24.63614845275879	21.60702896118164	24.421585083007812	23.456689834594727	25.002269744873047	24.55832862854004	25.89679718017578	26.11550521850586	25.265419006347656	25.98943519592285	25.435413360595703	Homo sapiens	1:Experimental evidence at protein level	309	2	1.77991737826844	24.5693925079117	2.99607671316834	0.00714792630102864	0.0799521354797992	-2.46930242810536	2.14581993395341	1.09716993198395	sp|Q99439|CNN2_HUMAN	Q99439	CNN2_HUMAN	CNN2	Calponin-2		+	
24.23469352722168	23.76047706604004	23.62528419494629	24.20807456970215	24.52803611755371	24.45789909362793	24.80146026611328	21.83326530456543	23.472930908203125	22.108551025390625	24.54547119140625	24.98918342590332	24.934926986694336	24.903093338012695	20.951416015625	Homo sapiens	1:Experimental evidence at protein level	953	3	-0.178301322001104	23.8019981319577	-0.453038028234801	0.655406205768678	0.783397990060205	-6.05304147540014	0.183489450780415	0.106017547042534	sp|Q99460|PSMD1_HUMAN	Q99460	PSMD1_HUMAN	PSMD1	26S proteasome non-ATPase regulatory subunit 1		+	
22.62900161743164	23.512540817260742	21.956241607666016	22.87407112121582	23.234861373901367	23.45091438293457	22.184772491455078	22.681190490722656	24.237220764160156	22.191692352294922	23.707551956176758	23.636810302734375	25.00589370727539	24.592544555664062	22.395254135131836	Homo sapiens	1:Experimental evidence at protein level	154	2	0.918641570320638	23.2210804018049	2.10030719526703	0.0486103831195571	0.18555576352089	-4.16457240977938	1.3132709560484	0.731525551547239	sp|Q99471|PFD5_HUMAN	Q99471	PFD5_HUMAN	PFDN5	Prefoldin subunit 5		+	
27.407634735107422	26.941835403442383	28.134550094604492	27.83182716369629	28.34479331970215	27.984960556030273	27.07242202758789	26.76112937927246	26.182039260864258	27.54818344116211	27.783065795898438	28.172311782836914	28.507293701171875	28.104999542236328	25.33976173400879	Homo sapiens	1:Experimental evidence at protein level	189	0	-0.118249795045081	27.4658642384684	-0.356960753132959	0.724866244689335	0.83602182217256	-6.09176183512999	0.139742123846174	0.0777823862865394	sp|Q99497|PARK7_HUMAN	Q99497	PARK7_HUMAN	PARK7	Parkinson disease protein 7		+	
25.040699005126953	25.020933151245117	24.935497283935547	25.18280029296875	25.222713470458984	24.67072296142578	24.7954044342041	23.966703414916992	23.18881607055664	24.912675857543945	25.173044204711914	24.711410522460938	24.18585205078125	24.308551788330078	21.892131805419922	Homo sapiens	1:Experimental evidence at protein level	393	1	-0.74845103013876	24.472106380868	-2.26954321088849	0.0344699356727007	0.15296033954761	-3.86823131497724	1.46255952706543	0.815421161002275	sp|Q99536|VAT1_HUMAN	Q99536	VAT1_HUMAN	VAT1	Synaptic vesicle membrane protein VAT-1 homolog		+	
23.752389907836914	22.765262603759766	22.05070686340332	22.762432098388672	21.938480377197266	21.8778076171875	22.884931564331055	21.988750457763672	22.470125198364258	21.625503540039062	20.695547103881836	21.50808334350586	22.047685623168945	22.247211456298828	20.9288387298584	Homo sapiens	1:Experimental evidence at protein level	621	10	-0.795015544785954	22.1072203713156	-1.91234737768833	0.070287337360128	0.219671143138565	-4.47671423134669	1.15312290840775	0.658226989956145	sp|Q99543|DNJC2_HUMAN	Q99543	DNJC2_HUMAN	DNAJC2	DnaJ homolog subfamily C member 2		+	
25.013967514038086	24.741498947143555	26.40985679626465	25.512231826782227	26.314340591430664	25.84135627746582	25.134428024291992	25.418315887451172	26.36131477355957	21.963695526123047	25.447967529296875	25.641475677490234	26.133319854736328	23.977184295654297	22.162750244140625	Homo sapiens	1:Experimental evidence at protein level	98	2	-0.973712254378224	25.062825253886	-1.80630876806283	0.0859682956371276	0.244149959609442	-4.64410945421842	1.0656616832737	0.612343343226664	sp|Q99584|S10AD_HUMAN	Q99584	S10AD_HUMAN	S100A13	Protein S100-A13		+	
22.234010696411133	23.451231002807617	22.600252151489258	23.278152465820312	22.204391479492188	23.27860450744629	21.30099868774414	22.03565216064453	22.376903533935547	22.68829345703125	23.448453903198242	23.692548751831055	23.607717514038086	24.347349166870117	21.20178985595703	Homo sapiens	1:Experimental evidence at protein level	290	7	0.547710880341771	22.7794393186847	1.35786999590634	0.189653962084651	0.376816224535045	-5.27217381780405	0.722038079966058	0.423870406106482	sp|Q99598|TSNAX_HUMAN	Q99598	TSNAX_HUMAN	TSNAX	Translin-associated protein X		+	
23.3115177154541	22.803651809692383	23.85230255126953	23.709999084472656	24.66732406616211	24.03800392150879	23.902023315429688	21.428775787353516	23.46815299987793	23.772497177124023	24.33648109436035	24.527997970581055	24.595062255859375	24.70086669921875	21.20277214050293	Homo sapiens	1:Experimental evidence at protein level	913	4	0.395450284964099	23.6009569708994	1.32224592447689	0.20103478142312	0.39041218493002	-5.31596274637183	0.696728797935965	0.408476636278684	sp|Q99613|EIF3C_HUMAN	Q99613	EIF3C_HUMAN	EIF3C	Eukaryotic translation initiation factor 3 subunit C		+	
23.119537353515625	23.053367614746094	22.157230377197266	21.41496467590332	22.75961685180664	22.978355407714844	23.099536895751953	22.04307746887207	22.758819580078125	23.12144660949707	23.539478302001953	22.98293113708496	22.85118293762207	23.39737892150879	21.61919403076172	Homo sapiens	1:Experimental evidence at protein level	292	10	0.374711815096198	22.7268544153393	1.04019981442225	0.310680454526075	0.503154933196882	-5.62729086493809	0.507686068143415	0.298298264900653	sp|Q99614|TTC1_HUMAN	Q99614	TTC1_HUMAN	TTC1	Tetratricopeptide repeat protein 1		+	
24.541654586791992	22.94405174255371	24.450809478759766	25.47979736328125	26.05787467956543	25.48267364501953	24.824369430541992	22.25874900817871	23.876375198364258	21.98354721069336	24.765905380249023	25.322988510131836	26.1107177734375	26.028369903564453	22.477081298828125	Homo sapiens	1:Experimental evidence at protein level	299	4	-0.0652043687268993	24.4194490702062	-0.133934433272439	0.894795284635314	0.939244015510161	-6.14650055856411	0.0482763132010886	0.0272215634077174	sp|Q99623|PHB2_HUMAN	Q99623	PHB2_HUMAN	PHB2	Prohibitin-2		+	
22.583541870117188	23.275915145874023	23.999513626098633	24.524700164794922	25.693872451782227	25.076387405395508	24.99717140197754	21.729564666748047	23.223421096801758	22.26272964477539	22.403684616088867	26.82308578491211	25.990629196166992	25.133644104003906	21.99547004699707	Homo sapiens	1:Experimental evidence at protein level	261	5	0.0583086198845741	23.9596222095356	0.099673035691638	0.92159792595332	0.955377736266454	-6.15051450742157	0.0354585112950407	0.0198248835564183	sp|Q99714|HCD2_HUMAN	Q99714	HCD2_HUMAN	HSD17B10	3-hydroxyacyl-CoA dehydrogenase type-2		+	
23.86688804626465	22.22257423400879	23.969274520874023	21.885318756103516	25.707866668701172	23.51378631591797	22.456613540649414	23.947254180908203	24.24481964111328	22.560033798217773	25.87388038635254	23.73431396484375	23.541406631469727	24.81633186340332	24.75885009765625	Homo sapiens	1:Experimental evidence at protein level	3063	5	0.858545429852299	23.8201988680953	1.31279887007649	0.204141161405977	0.391307301831111	-5.32741289757168	0.690069418756946	0.407482048047768	sp|Q99715|COCA1_HUMAN	Q99715	COCA1_HUMAN	COL12A1	Collagen alpha-1(XII) chain		+	
24.16207504272461	22.351896286010742	24.859281539916992	24.467496871948242	25.677654266357422	25.03969955444336	24.81941032409668	23.165742874145508	25.990930557250977	24.656566619873047	25.174182891845703	25.458730697631836	26.278114318847656	24.703901290893555	21.616971969604492	Homo sapiens	1:Experimental evidence at protein level	332	2	0.573903272235242	24.5406128012054	1.42739486429507	0.168920161593123	0.353994435451941	-5.183975051523	0.772318511790297	0.451003564729891	sp|Q99729|ROAA_HUMAN	Q99729	ROAA_HUMAN	HNRNPAB	Heterogeneous nuclear ribonucleoprotein A/B		+	
25.599597930908203	25.395902633666992	25.635501861572266	25.231414794921875	25.527843475341797	25.42066192626953	25.453767776489258	24.358003616333008	22.432382583618164	25.08574104309082	25.808345794677734	25.811067581176758	26.067764282226562	25.734867095947266	21.73004722595215	Homo sapiens	1:Experimental evidence at protein level	375	2	-0.621404314757132	25.0034984778711	-1.43247461391677	0.167479821846645	0.352223558978431	-5.17739115016381	0.776037509752744	0.453181598987286	sp|Q99733|NP1L4_HUMAN	Q99733	NP1L4_HUMAN	NAP1L4	Nucleosome assembly protein 1-like 4		+	
23.57131576538086	22.634904861450195	22.180198669433594	24.48503875732422	24.786062240600586	24.6809024810791	23.839941024780273	22.13808250427246	24.768333435058594	22.014890670776367	23.339609146118164	23.639829635620117	24.529861450195312	24.771522521972656	23.374284744262695	Homo sapiens	1:Experimental evidence at protein level	147	5	0.325047288280413	23.6475191159738	0.680288374127789	0.50413475194493	0.670291524121537	-5.92600272577823	0.297453363943099	0.17373627225258	sp|Q99735|MGST2_HUMAN	Q99735	MGST2_HUMAN	MGST2	Microsomal glutathione S-transferase 2		+	
24.182384490966797	22.857149124145508	24.87737274169922	25.386577606201172	25.0340518951416	25.222984313964844	24.646814346313477	21.341781616210938	24.19655990600586	23.387985229492188	22.428577423095703	23.374828338623047	22.166452407836914	23.355627059936523	23.457046508789062	Homo sapiens	1:Experimental evidence at protein level	319	5	-0.883440477175878	23.7231181277748	-1.75536004298765	0.0945303243718176	0.254615061851254	-4.72214923959895	1.02442885186357	0.594115909066468	sp|Q99795|GPA33_HUMAN	Q99795	GPA33_HUMAN	GPA33	Cell surface A33 antigen		+	
25.456707000732422	24.429187774658203	26.04398536682129	27.061355590820312	27.058425903320312	26.786359786987305	26.969648361206055	23.48458480834961	24.304012298583984	24.348636627197266	25.085256576538086	27.760711669921875	25.80460548400879	25.9298095703125	21.90456771850586	Homo sapiens	1:Experimental evidence at protein level	780	1	-0.831151800642544	25.4661254772296	-1.80256791513869	0.0865732207857655	0.244432690895206	-4.64989329138784	1.06261642511335	0.611840711171073	sp|Q99798|ACON_HUMAN	Q99798	ACON_HUMAN	ACO2	Aconitate hydratase, mitochondrial		+	
23.10035514831543	22.469985961914062	21.56705093383789	24.385086059570312	24.263282775878906	24.127656936645508	22.67340660095215	21.470775604248047	24.616382598876953	21.992137908935547	22.619382858276367	24.073463439941406	23.073545455932617	24.18332290649414	21.303529739379883	Homo sapiens	1:Experimental evidence at protein level	663	7	0.182150276973879	23.0489632364793	0.411378702579981	0.685177192690542	0.807693180627492	-6.0709392275406	0.164197101709879	0.0927535838617107	sp|Q99805|TM9S2_HUMAN	Q99805	TM9S2_HUMAN	TM9SF2	Transmembrane 9 superfamily member 2		+	
23.967164993286133	23.22613525390625	23.93931770324707	21.767074584960938	22.06056785583496	23.126331329345703	21.45419692993164	22.499135971069336	22.718570709228516	21.684307098388672	23.4437255859375	23.027999877929688	23.019174575805664	23.64632797241211	22.379606246948242	Homo sapiens	1:Experimental evidence at protein level	390	7	0.152347729927914	22.8049644429743	0.304987072449749	0.763532572473446	0.862680023004689	-6.10892933825885	0.11717243111085	0.0641502587597099	sp|Q99816|TS101_HUMAN	Q99816	TS101_HUMAN	TSG101	Tumor susceptibility gene 101 protein		+	
24.691415786743164	23.228235244750977	24.047712326049805	24.159425735473633	24.40730094909668	24.290807723999023	22.7442569732666	23.546287536621094	25.04197883605957	22.52501678466797	24.208900451660156	24.860158920288086	24.367046356201172	25.43224334716797	21.598812103271484	Homo sapiens	1:Experimental evidence at protein level	537	3	0.160373786872665	23.9341128109484	0.380424775898011	0.707647285756387	0.822881879844306	-6.08313973247577	0.150183154766075	0.0846625008915975	sp|Q99829|CPNE1_HUMAN	Q99829	CPNE1_HUMAN	CPNE1	Copine-1		+	
25.284719467163086	23.12691879272461	24.406627655029297	24.762775421142578	24.98224639892578	25.458404541015625	24.500112533569336	23.68043327331543	24.900232315063477	23.637271881103516	25.030933380126953	25.191728591918945	25.590364456176758	25.32331657409668	22.883838653564453	Homo sapiens	1:Experimental evidence at protein level	543	0	0.189620380524858	24.575203542087	0.566422247668859	0.577419051726054	0.724069116038157	-5.99581671541098	0.238508890834594	0.140219976231978	sp|Q99832|TCPH_HUMAN	Q99832	TCPH_HUMAN	CCT7	T-complex protein 1 subunit eta		+	
21.94790267944336	23.286333084106445	23.088825225830078	22.194480895996094	25.827186584472656	24.008634567260742	24.31949234008789	21.98090362548828	24.83812713623047	22.83559226989746	25.27984046936035	24.888242721557617	26.529836654663086	25.15195655822754	22.473663330078125	Homo sapiens	1:Experimental evidence at protein level	371	6	1.30029754357515	23.8963506216383	2.58555832337235	0.0176849682776868	0.111719009203752	-3.28175101229078	1.75239571486184	0.951872924557598	sp|Q99873|ANM1_HUMAN	Q99873	ANM1_HUMAN	PRMT1	Protein arginine N-methyltransferase 1		+	
24.880361557006836	23.56050682067871	22.33437728881836	22.701126098632812	23.88492202758789	24.033939361572266	23.627248764038086	21.148386001586914	22.925268173217773	22.723840713500977	21.53864860534668	22.274709701538086	22.739126205444336	22.076658248901367	22.307039260864258	Homo sapiens	1:Experimental evidence at protein level	268	4	-0.809452269933605	22.8499856313961	-1.77259336901676	0.0915552017610464	0.248486977256663	-4.69593057970481	1.03831697597243	0.604696366905581	sp|Q99895|CTRC_HUMAN	Q99895	CTRC_HUMAN	CTRC	Chymotrypsin-C		+	
24.79879379272461	22.478607177734375	22.41595458984375	23.555992126464844	24.19294548034668	21.803897857666016	22.19338607788086	22.841707229614258	21.796897888183594	23.845048904418945	23.69849967956543	23.071502685546875	24.035289764404297	24.31108283996582	22.028959274291992	Homo sapiens	1:Experimental evidence at protein level	368	7	0.277595699997764	23.1371951926655	0.574940735501882	0.571754009360565	0.720783641061791	-5.9910189068036	0.242790781269418	0.142195078684399	sp|Q99961|SH3G1_HUMAN	Q99961	SH3G1_HUMAN	SH3GL1	Endophilin-A2		+	
24.703767776489258	24.35624885559082	24.324106216430664	23.987285614013672	24.350011825561523	23.354904174804688	24.372220993041992	23.911357879638672	21.97414779663086	23.875186920166016	24.173391342163086	23.611312866210938	21.713960647583008	22.069421768188477	21.93302345275879	Homo sapiens	1:Experimental evidence at protein level	163	4	-1.34196636547606	23.5185006873468	-2.85649284441211	0.00976626832439673	0.0889972118008144	-2.75087489429079	2.0102713478172	1.0506235991808	sp|Q99969|RARR2_HUMAN	Q99969	RARR2_HUMAN	RARRES2	Retinoic acid receptor responder protein 2		+	
23.049253463745117	22.926023483276367	22.18760871887207	22.460737228393555	24.729415893554688	21.88956642150879	21.572418212890625	22.097383499145508	24.03492546081543	22.543895721435547	24.12449836730957	24.40652084350586	25.28235626220703	24.13026237487793	21.29973030090332	Homo sapiens	1:Experimental evidence at protein level	176	9	1.1181188316454	23.1060205400357	2.52481877121528	0.0201518536551046	0.119336965035695	-3.39747272281966	1.69568499939101	0.923225011280011	sp|Q9BQ61|TRIR_HUMAN	Q9BQ61	TRIR_HUMAN	TRIR	Telomerase RNA component interacting RNase		+	
27.467845916748047	26.753902435302734	28.19939422607422	28.03122901916504	29.101125717163086	28.512619018554688	26.982481002807617	26.550931930541992	25.94879722595215	28.025859832763672	28.398937225341797	28.904043197631836	29.206735610961914	27.963871002197266	23.87514305114746	Homo sapiens	1:Experimental evidence at protein level	449	0	-0.177715353545935	27.5719694766203	-0.409967356968245	0.686195414880712	0.807736933574953	-6.07151591571465	0.163552188201528	0.0927300586550345	sp|Q9BQE3|TBA1C_HUMAN	Q9BQE3	TBA1C_HUMAN	TUBA1C	Tubulin alpha-1C chain		+	
23.37188148498535	22.772144317626953	23.45914649963379	22.861011505126953	22.742292404174805	22.255329132080078	22.734668731689453	21.593698501586914	25.058320999145508	22.14546012878418	24.333433151245117	24.20416831970215	23.57811164855957	24.552000045776367	22.135231018066406	Homo sapiens	1:Experimental evidence at protein level	677	8	1.05167643282245	23.182217680894	2.65735970870587	0.0151360880714863	0.104129753214586	-3.14330491142952	1.81998635393057	0.982425160876863	sp|Q9BQL6|FERM1_HUMAN	Q9BQL6	FERM1_HUMAN	FERMT1	Fermitin family homolog 1		+	
24.941987991333008	24.817108154296875	25.44219970703125	25.276933670043945	25.641613006591797	25.45857810974121	25.088481903076172	24.2222957611084	25.014842987060547	25.159191131591797	25.40679931640625	25.936874389648438	25.237977981567383	24.961563110351562	22.18492889404297	Homo sapiens	1:Experimental evidence at protein level	489	1	-0.217802177715839	24.9738303777004	-0.761543420824777	0.455234438022063	0.634255202110802	-5.86876699290649	0.341764891434552	0.19773596204277	sp|Q9BR76|COR1B_HUMAN	Q9BR76	COR1B_HUMAN	CORO1B	Coronin-1B		+	
26.020381927490234	24.89310646057129	26.216827392578125	25.74036979675293	26.345104217529297	26.010019302368164	25.5860538482666	24.65729522705078	26.478904724121094	26.634546279907227	26.84814453125	26.217432022094727	26.777639389038086	26.570493698120117	25.04119300842285	Homo sapiens	1:Experimental evidence at protein level	123	0	0.760706148518111	25.9994017981671	2.60991059248275	0.0167782041239491	0.109894141402249	-3.23499071201496	1.77525452627243	0.959025459755718	sp|Q9BRA2|TXD17_HUMAN	Q9BRA2	TXD17_HUMAN	TXNDC17	Thioredoxin domain-containing protein 17		+	
24.83957862854004	24.86298179626465	25.03089141845703	24.817943572998047	24.702024459838867	24.587177276611328	24.635732650756836	24.214031219482422	24.7750301361084	24.76682472229004	25.045204162597656	24.09107208251953	24.270143508911133	23.97770881652832	22.32510757446289	Homo sapiens	1:Experimental evidence at protein level	314	1	-0.476715529981149	24.4603893707996	-1.40624504333312	0.175024887495777	0.360436481923691	-5.21118434034343	0.756900192836015	0.443171257936334	sp|Q9BRF8|CPPED_HUMAN	Q9BRF8	CPPED_HUMAN	CPPED1	Serine/threonine-protein phosphatase CPPED1		+	
22.52845001220703	22.526792526245117	22.88877296447754	22.41402244567871	22.182111740112305	22.989110946655273	22.276769638061523	22.07178497314453	24.179689407348633	22.50343894958496	23.543575286865234	23.519582748413086	22.60563087463379	24.141048431396484	22.31455421447754	Homo sapiens	1:Experimental evidence at protein level	176	9	0.836236820751502	22.8493156601078	2.18966514243764	0.0405946883520495	0.167484157671891	-4.00979722968477	1.39153078835155	0.776026266603665	sp|Q9BRG1|VPS25_HUMAN	Q9BRG1	VPS25_HUMAN	VPS25	Vacuolar protein-sorting-associated protein 25		+	
22.80309295654297	22.372159957885742	23.71538543701172	22.10268211364746	23.97852897644043	23.261404037475586	23.72359275817871	21.483776092529297	22.953365325927734	23.902240753173828	24.237295150756836	23.785259246826172	24.63315773010254	23.717695236206055	21.342267990112305	Homo sapiens	1:Experimental evidence at protein level	204	4	0.638415134994908	23.1874875872648	1.96707547396408	0.0632267949769599	0.211260333125597	-4.38779683580347	1.19909883240628	0.675182039728912	sp|Q9BRP8|PYM1_HUMAN	Q9BRP8	PYM1_HUMAN	PYM1	Partner of Y14 and mago		+	
22.808841705322266	22.83628273010254	23.966564178466797	23.7208194732666	23.172086715698242	23.80291748046875	23.102519989013672	22.179359436035156	22.32795524597168	22.02359962463379	24.11517333984375	23.272014617919922	24.008081436157227	24.05579376220703	23.471416473388672	Homo sapiens	1:Experimental evidence at protein level	115	6	0.209431857776806	23.2620645311494	0.470329005575347	0.643217047670599	0.7733824849943	-6.04511696790336	0.191642453670121	0.111605667738077	sp|Q9BRT3|MIEN1_HUMAN	Q9BRT3	MIEN1_HUMAN	MIEN1	Migration and invasion enhancer 1		+	
23.146148681640625	22.33931541442871	24.25779151916504	24.72842788696289	25.277057647705078	25.073196411132812	24.783103942871094	22.234752655029297	25.326772689819336	23.16747283935547	24.78010368347168	25.14500617980957	25.736257553100586	24.750732421875	24.190227508544922	Homo sapiens	1:Experimental evidence at protein level	406	3	0.841810785601819	24.3228980420855	1.89547412786087	0.0726004142896893	0.222588636819875	-4.50378818848266	1.13906090101874	0.652497010227674	sp|Q9BS26|ERP44_HUMAN	Q9BS26	ERP44_HUMAN	ERP44	Endoplasmic reticulum resident protein 44		+	
25.04318618774414	24.651151657104492	25.345293045043945	24.888118743896484	24.982852935791016	25.314208984375	24.608638763427734	24.602031707763672	24.46939468383789	25.82229995727539	25.561899185180664	24.551300048828125	24.89261245727539	24.823760986328125	22.793291091918945	Homo sapiens	1:Experimental evidence at protein level	222	0	-0.17155160952889	24.8204104575506	-0.497511597824272	0.624263193130241	0.76051281249566	-6.03207334700691	0.204632270533496	0.118893464912374	sp|Q9BS40|LXN_HUMAN	Q9BS40	LXN_HUMAN	LXN	Latexin		+	
22.121152877807617	22.240535736083984	23.388452529907227	22.201669692993164	24.369094848632812	24.602825164794922	22.726943969726562	22.356874465942383	23.949359893798828	21.860279083251953	23.25046157836914	23.732425689697266	24.233821868896484	23.031543731689453	21.63207244873047	Homo sapiens	1:Experimental evidence at protein level	1104	8	0.160384360165693	23.04020350952	0.381724291260588	0.706698228210536	0.822881879844306	-6.08264640978941	0.150765997519793	0.0846625008915975	sp|Q9BSJ8|ESYT1_HUMAN	Q9BSJ8	ESYT1_HUMAN	ESYT1	Extended synaptotagmin-1		+	
23.36946678161621	23.209157943725586	23.81397819519043	23.654985427856445	24.081212997436523	23.84004020690918	24.0029296875	22.48477554321289	21.6772518157959	24.016115188598633	23.70272445678711	23.617961883544922	23.679941177368164	23.98112678527832	21.59251594543457	Homo sapiens	1:Experimental evidence at protein level	406	5	-0.315337801655801	23.3738473488636	-0.949433251240953	0.353752156848031	0.546322871485245	-5.71344858106883	0.451300903540183	0.262550617622131	sp|Q9BT78|CSN4_HUMAN	Q9BT78	CSN4_HUMAN	COPS4	COP9 signalosome complex subunit 4		+	
24.761863708496094	24.381515502929688	24.70681381225586	24.895362854003906	22.64548110961914	24.21400260925293	23.19295310974121	24.69274139404297	22.47283363342285	23.66117286682129	23.985803604125977	23.597545623779297	22.610811233520508	23.149030685424805	21.528146743774414	Homo sapiens	1:Experimental evidence at protein level	446	2	-1.14218257250225	23.638295849949	-2.30252966841476	0.0321978533245571	0.148526497544246	-3.80892748079384	1.49217308235315	0.828196060079545	sp|Q9BUF5|TBB6_HUMAN	Q9BUF5	TBB6_HUMAN	TUBB6	Tubulin beta-6 chain		+	
22.382713317871094	22.537214279174805	22.213685989379883	22.019756317138672	22.267833709716797	21.917802810668945	22.681108474731445	22.755666732788086	23.89868927001953	22.440217971801758	23.223873138427734	22.92788314819336	22.756271362304688	23.757171630859375	22.016529083251953	Homo sapiens	1:Experimental evidence at protein level	204	9	0.709193260458182	22.6608353961584	1.71352017807603	0.102102219457082	0.263801222032489	-4.78503316267032	0.990964817291278	0.578723196959716	sp|Q9BUH6|PAXX_HUMAN	Q9BUH6	PAXX_HUMAN	PAXX	Protein PAXX		+	
