X078B	X078_102A	X102B	X255A	X255B	X344B	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	Normal_vs_Luminal_logFC	Normal_vs_Luminal_AveExpr	Normal_vs_Luminal_t	Normal_vs_Luminal_P.Value	Normal_vs_Luminal_adj.P.Val	Normal_vs_Luminal_B	Normal_vs_Luminal_-log(P.Value)	Normal_vs_Luminal_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	Normal_vs_Luminal_Valid	Normal_vs_Luminal_Significant
22.5819034576416	20.498342514038086	23.247941970825195	17.970264434814453	19.766887664794922	18.730703353881836	Homo sapiens	1:Experimental evidence at protein level	408	2	-0.608173428081141	20.4489916640827	-0.589739199928697	0.56791289016609	0.721886750677704	-5.92651603260118	0.245718273833759	0.141530929041856	sp|Q8NC51|SERB1_HUMAN	Q8NC51	SERB1_HUMAN	SERBP1	SERPINE1 mRNA-binding protein 1		+	
18.290481567382812	20.446861267089844	18.47275733947754	20.425504684448242	18.57016944885254	16.450410842895508	Homo sapiens	1:Experimental evidence at protein level	503	4	-3.55979238725162	18.798465476214	-4.3420602336185	0.00132286070636847	0.0246933998522115	-0.687311835357616	2.87848588343183	1.60741911114529	sp|Q8NC56|LEMD2_HUMAN	Q8NC56	LEMD2_HUMAN	LEMD2	LEM domain-containing protein 2		+	+
19.34345817565918	21.27771759033203	20.25647735595703	19.466636657714844	18.204078674316406	17.697105407714844	Homo sapiens	1:Experimental evidence at protein level	737	4	-3.06244269403809	19.3880086546128	-3.41025759556389	0.00626533810588362	0.0505236864858455	-2.12621664768917	2.20305548754972	1.29650496844827	sp|Q8ND82|Z280C_HUMAN	Q8ND82	Z280C_HUMAN	ZNF280C	Zinc finger protein 280C		+	
20.304950714111328	19.897666931152344	21.5053653717041	17.97514533996582	17.26936149597168	17.345176696777344	Homo sapiens	1:Experimental evidence at protein level	845	3	-2.2295015529746	19.0456300111333	-2.5165473228249	0.0296813427101808	0.108010084663763	-3.55979104309958	1.52751645654556	0.9665356935005	sp|Q8NE71|ABCF1_HUMAN	Q8NE71	ABCF1_HUMAN	ABCF1	ATP-binding cassette sub-family F member 1		+	
20.754085540771484	18.427797317504883	21.295814514160156	18.64607048034668	18.839357376098633	17.361757278442383	Homo sapiens	1:Experimental evidence at protein level	434	4	-1.02461712832647	19.2089543514812	-1.28870455066695	0.22533417244382	0.410820574606894	-5.30453055519662	0.647172941527838	0.386347814309212	sp|Q8NFW8|NEUA_HUMAN	Q8NFW8	NEUA_HUMAN	CMAS	N-acylneuraminate cytidylyltransferase		+	
19.614547729492188	19.832490921020508	20.365896224975586	19.056610107421875	20.55890655517578	20.852218627929688	Homo sapiens	1:Experimental evidence at protein level	895	2	0.629946819827893	20.0446060641077	0.76053721755324	0.463769309056026	0.637761887487686	-5.81167805277736	0.333697995130195	0.195341437661816	sp|Q8NI36|WDR36_HUMAN	Q8NI36	WDR36_HUMAN	WDR36	WD repeat-containing protein 36		+	
21.58875846862793	22.417633056640625	20.770370483398438	21.647314071655273	21.54217529296875	21.31934356689453	Homo sapiens	1:Experimental evidence at protein level	222	0	-1.3035494262673	21.559675564963	-1.60810474873127	0.137613785767715	0.295137651178419	-4.90761479074191	0.861338057503466	0.529975383329677	sp|Q8TAE8|G45IP_HUMAN	Q8TAE8	G45IP_HUMAN	GADD45GIP1	Large ribosomal subunit protein mL64		+	
20.02329444885254	20.243980407714844	21.223787307739258	19.285968780517578	18.414430618286133	20.003137588500977	Homo sapiens	1:Experimental evidence at protein level	1214	3	-1.18622971230265	19.8655393003405	-1.28856551000523	0.225380731902393	0.410820574606894	-5.30469042762072	0.647083215114021	0.386347814309212	sp|Q8TAQ2|SMRC2_HUMAN	Q8TAQ2	SMRC2_HUMAN	SMARCC2	SWI/SNF complex subunit SMARCC2		+	
19.35837173461914	19.168241500854492	18.354097366333008	18.821041107177734	19.29999542236328	19.75700569152832	Homo sapiens	1:Experimental evidence at protein level	826	2	-0.0767086520861859	19.1308412827927	-0.0985409373413047	0.92336980226257	0.958554851370413	-6.09960965084596	0.0346243326494868	0.0183830304479851	sp|Q8TCJ2|STT3B_HUMAN	Q8TCJ2	STT3B_HUMAN	STT3B	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B		+	
21.588253021240234	19.518529891967773	22.09949493408203	19.022493362426758	20.948532104492188	22.280855178833008	Homo sapiens	1:Experimental evidence at protein level	881	2	1.71292802690554	20.8925541444884	2.0282150639772	0.0688361095614774	0.182869354522993	-4.31358110300088	1.16218368284952	0.737859068042884	sp|Q8TDD1|DDX54_HUMAN	Q8TDD1	DDX54_HUMAN	DDX54	ATP-dependent RNA helicase DDX54		+	
22.6943359375	19.525861740112305	22.828983306884766	19.40016746520996	23.103483200073242	23.48969078063965	Homo sapiens	1:Experimental evidence at protein level	353	2	3.1877354318065	21.8154497103806	4.29624556348516	0.00142444449491315	0.0247558629460768	-0.755362019918011	2.84635446886928	1.60632193032271	sp|Q8TDN6|BRX1_HUMAN	Q8TDN6	BRX1_HUMAN	BRIX1	Ribosome biogenesis protein BRX1 homolog		+	+
19.364612579345703	19.956073760986328	18.37542724609375	19.3214054107666	21.33432960510254	20.785551071166992	Homo sapiens	1:Experimental evidence at protein level	518	3	0.783223487484264	19.8629970327745	0.923319221771504	0.376693675513697	0.563363835189624	-5.67843477077915	0.424011671308704	0.249211035734518	sp|Q8TED0|UTP15_HUMAN	Q8TED0	UTP15_HUMAN	UTP15	U3 small nucleolar RNA-associated protein 15 homolog		+	
21.018266677856445	18.64876365661621	21.704978942871094	19.70272445678711	20.9898681640625	20.987457275390625	Homo sapiens	1:Experimental evidence at protein level	577	2	1.19309953086274	20.4930602683276	1.47298973597699	0.170260922438194	0.338506922717356	-5.08238244498909	0.768885018020282	0.470432445244111	sp|Q8TF68|ZN384_HUMAN	Q8TF68	ZN384_HUMAN	ZNF384	Zinc finger protein 384		+	
19.637746810913086	20.24090003967285	20.91484260559082	18.030385971069336	16.67621421813965	20.868946075439453	Homo sapiens	1:Experimental evidence at protein level	800	3	-0.977992018291495	19.3938884636006	-0.738979169972549	0.476210869726618	0.647801021166573	-5.82762179332606	0.322200695851731	0.188558371721553	sp|Q8WTT2|NOC3L_HUMAN	Q8WTT2	NOC3L_HUMAN	NOC3L	Nucleolar complex protein 3 homolog		+	
19.23060417175293	18.98236656188965	20.47541618347168	19.33291244506836	20.179553985595703	19.861812591552734	Homo sapiens	1:Experimental evidence at protein level	911	2	0.247396514666516	19.6731063843174	0.308402060739469	0.763844381413524	0.863178404108556	-6.05533604146507	0.116995111551823	0.0638994338184396	sp|Q8WUA4|TF3C2_HUMAN	Q8WUA4	TF3C2_HUMAN	GTF3C2	General transcription factor 3C polypeptide 2		+	
19.44760513305664	19.784587860107422	18.321001052856445	18.341360092163086	18.623083114624023	20.175764083862305	Homo sapiens	1:Experimental evidence at protein level	346	2	-0.278555709067621	19.1220490774387	-0.301881692338937	0.76867236879734	0.865310618241733	-6.05739058665798	0.114258730085308	0.0628279670170851	sp|Q8WVM0|TFB1M_HUMAN	Q8WVM0	TFB1M_HUMAN	TFB1M	Dimethyladenosine transferase 1, mitochondrial		+	
20.384906768798828	22.067699432373047	21.572044372558594	22.068029403686523	20.46027946472168	20.69952392578125	Homo sapiens	1:Experimental evidence at protein level	589	0	-2.18253832562641	21.2218190198413	-2.75953241558931	0.0194157813688435	0.0877628144385391	-3.1717659254399	1.71184512701602	1.05668945795467	sp|Q8WVV4|POF1B_HUMAN	Q8WVV4	POF1B_HUMAN	POF1B	Protein POF1B		+	
17.11971092224121	18.68914222717285	19.07457160949707	18.676273345947266	17.82016944885254	16.866649627685547	Homo sapiens	1:Experimental evidence at protein level	1075	3	-1.92710598943574	18.0494518987641	-2.64266829843425	0.0238165976167193	0.0952663904668771	-3.35899665299817	1.62312028071323	1.02106028938527	sp|Q8WWM7|ATX2L_HUMAN	Q8WWM7	ATX2L_HUMAN	ATXN2L	Ataxin-2-like protein		+	
19.899694442749023	21.724918365478516	20.30929946899414	21.295740127563477	18.591062545776367	19.30927848815918	Homo sapiens	1:Experimental evidence at protein level	306	1	-3.2314675461824	20.2066554395085	-3.94827786391982	0.00252095590297258	0.0358662673781769	-1.28220444707101	2.5984347510166	1.44531381823371	sp|Q8WWP7|GIMA1_HUMAN	Q8WWP7	GIMA1_HUMAN	GIMAP1	GTPase IMAP family member 1		+	+
19.108558654785156	18.64157485961914	20.12723159790039	19.39668083190918	17.969982147216797	18.391483306884766	Homo sapiens	1:Experimental evidence at protein level	508	4	-1.43722282930254	18.9392030341203	-1.96342120258455	0.0767864135161693	0.198973534252696	-4.40934422302813	1.11471561664742	0.701204685863618	sp|Q8WXA9|SREK1_HUMAN	Q8WXA9	SREK1_HUMAN	SREK1	Splicing regulatory glutamine/lysine-rich protein 1		+	
20.446701049804688	19.275238037109375	21.284236907958984	18.7965145111084	18.252439498901367	19.12531089782715	Homo sapiens	1:Experimental evidence at protein level	593	4	-0.953623555287049	19.522929225123	-1.1798796746487	0.264242853362126	0.45453378189253	-5.42580814397947	0.577996749668082	0.342433833576666	sp|Q8WXI9|P66B_HUMAN	Q8WXI9	P66B_HUMAN	GATAD2B	Transcriptional repressor p66-beta		+	
24.274789810180664	19.250404357910156	21.801538467407227	18.58292579650879	22.6749267578125	22.55292320251465	Homo sapiens	1:Experimental evidence at protein level	260	2	3.06776772380127	21.4955927427697	3.17987660039444	0.00932769522023702	0.0598642124885159	-2.4951787398866	2.03022565280073	1.22283272625044	sp|Q8WXX5|DNJC9_HUMAN	Q8WXX5	DNJC9_HUMAN	DNAJC9	DnaJ homolog subfamily C member 9		+	
20.050840377807617	19.804750442504883	21.28784942626953	20.41944122314453	21.584142684936523	20.664073944091797	Homo sapiens	1:Experimental evidence at protein level	740	1	0.365737029223581	20.6315548296489	0.436249601564636	0.671542167691968	0.799190678906144	-6.00642362709897	0.172926711780135	0.0973495900013355	sp|Q92499|DDX1_HUMAN	Q92499	DDX1_HUMAN	DDX1	ATP-dependent RNA helicase DDX1		+	
20.14182472229004	19.39326286315918	19.424320220947266	20.218292236328125	20.285673141479492	20.97965431213379	Homo sapiens	1:Experimental evidence at protein level	469	3	0.192622601697249	20.0754922180059	0.231736013253299	0.82122371770502	0.898798596576178	-6.07675660189483	0.0855385162916205	0.0463376143789629	sp|Q92504|S39A7_HUMAN	Q92504	S39A7_HUMAN	SLC39A7	Zinc transporter SLC39A7		+	
26.542465209960938	24.555543899536133	25.202239990234375	21.523311614990234	25.64012336730957	26.270795822143555	Homo sapiens	1:Experimental evidence at protein level	213	0	2.15205525230927	24.9407126173147	2.05664736721263	0.0655977692120398	0.179680846102544	-4.27116680659887	1.18311092945627	0.74549821602028	sp|Q92522|H1X_HUMAN	Q92522	H1X_HUMAN	H1-10	Histone H1.10		+	
20.66635513305664	19.987812042236328	20.059589385986328	20.35783576965332	19.997526168823242	20.461071014404297	Homo sapiens	1:Experimental evidence at protein level	414	1	-0.586185109420882	20.2574922399569	-0.723148004974742	0.485479978519527	0.65598367070735	-5.83906849214226	0.313828675947088	0.18310697131025	sp|Q92552|RT27_HUMAN	Q92552	RT27_HUMAN	MRPS27	Small ribosomal subunit protein mS27		+	
20.91712188720703	18.602502822875977	22.67947769165039	18.517410278320312	17.791507720947266	17.400054931640625	Homo sapiens	1:Experimental evidence at protein level	394	4	-1.55059070613892	19.3021293466245	-1.90262811927371	0.085018952030074	0.212126494174046	-4.49798300668518	1.07048425258415	0.67340508558525	sp|Q92597|NDRG1_HUMAN	Q92597	NDRG1_HUMAN	NDRG1	Protein NDRG1		+	
19.021183013916016	20.07681655883789	18.94708824157715	18.733375549316406	18.05125617980957	16.499835968017578	Homo sapiens	1:Experimental evidence at protein level	738	3	-2.74003484443709	18.567094271337	-3.36402828620729	0.00678401406319077	0.05260220135151	-2.19999900161256	2.16851326046245	1.27899608065978	sp|Q92615|LAR4B_HUMAN	Q92615	LAR4B_HUMAN	LARP4B	La-related protein 4B		+	
21.244569778442383	18.61740493774414	21.332653045654297	18.305715560913086	20.73493194580078	21.796730041503906	Homo sapiens	1:Experimental evidence at protein level	395	2	2.19646442515324	20.3189206456386	2.64882169182125	0.0235618861809649	0.0950019903639273	-3.34916219553953	1.627789946262	1.02226729581625	sp|Q92665|RT31_HUMAN	Q92665	RT31_HUMAN	MRPS31	Small ribosomal subunit protein mS31		+	
17.640798568725586	19.876264572143555	19.297821044921875	18.646930694580078	18.554847717285156	19.393461227416992	Homo sapiens	1:Experimental evidence at protein level	438	3	-0.904220887514047	18.9109373840486	-1.0620924292381	0.312152224256458	0.50424590072197	-5.54788964406944	0.505633566134376	0.297357623707294	sp|Q92685|ALG3_HUMAN	Q92685	ALG3_HUMAN	ALG3	Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase		+	
22.597379684448242	20.23702049255371	23.620336532592773	22.38048553466797	21.060949325561523	21.86772918701172	Homo sapiens	1:Experimental evidence at protein level	729	1	-0.51781723509648	21.9499022325133	-0.592518943110916	0.56611910669353	0.721484811236125	-5.92486154536712	0.247092187296051	0.141772807281189	sp|Q92841|DDX17_HUMAN	Q92841	DDX17_HUMAN	DDX17	Probable ATP-dependent RNA helicase DDX17		+	
20.122343063354492	19.007577896118164	17.64995002746582	18.11404037475586	19.140811920166016	19.906333923339844	Homo sapiens	1:Experimental evidence at protein level	1179	3	0.361496986777475	18.9924471383168	0.379277147302588	0.712085059695154	0.825036482957144	-6.03023725684465	0.14746812609654	0.0835268466056517	sp|Q92896|GSLG1_HUMAN	Q92896	GSLG1_HUMAN	GLG1	Golgi apparatus protein 1		+	
20.125099182128906	19.865276336669922	20.702728271484375	19.49258804321289	18.04559326171875	20.840404510498047	Homo sapiens	1:Experimental evidence at protein level	1129	3	-0.863019136138732	19.8450110005015	-0.861708379543021	0.408210528305227	0.592905205377044	-5.73148244007527	0.389115798429602	0.227014736774951	sp|Q92900|RENT1_HUMAN	Q92900	RENT1_HUMAN	UPF1	Regulator of nonsense transcripts 1		+	
19.171424865722656	20.288789749145508	21.177261352539062	17.731067657470703	18.46013832092285	18.284366607666016	Homo sapiens	1:Experimental evidence at protein level	1105	4	-1.24894034763247	19.1845117467159	-1.2053137232726	0.254699612124633	0.443414868776563	-5.39816886408209	0.593971716411571	0.353189748029501	sp|Q92922|SMRC1_HUMAN	Q92922	SMRC1_HUMAN	SMARCC1	SWI/SNF complex subunit SMARCC1		+	
21.60883140563965	19.47551155090332	21.61404037475586	18.2034969329834	21.612319946289062	22.0211181640625	Homo sapiens	1:Experimental evidence at protein level	711	2	2.35282623020712	20.7372934873162	2.75366159748451	0.0196161227397692	0.0882725523289615	-3.18119170394364	1.70738682973521	1.05417431595986	sp|Q92945|FUBP2_HUMAN	Q92945	FUBP2_HUMAN	KHSRP	Far upstream element-binding protein 2		+	
24.6995792388916	22.78263282775879	21.02628517150879	22.469865798950195	23.492116928100586	23.61124610900879	Homo sapiens	1:Experimental evidence at protein level	130	0	0.196536534573358	23.0174657451633	0.180291134391216	0.860376874308398	0.91870750985473	-6.08775550664917	0.0653112713380704	0.0368227335266329	sp|Q93077|H2A1C_HUMAN	Q93077	H2A1C_HUMAN	H2AC6	Histone H2A type 1-C		+	
20.633541107177734	23.34676170349121	18.056358337402344	22.205032348632812	20.950077056884766	20.53017234802246	Homo sapiens	1:Experimental evidence at protein level	261	1	-2.75348329352818	20.9866359415764	-2.68512417757625	0.0221133599070179	0.0945716322216567	-3.29108348168955	1.65534526564303	1.0242391153653	sp|Q969G5|CAVN3_HUMAN	Q969G5	CAVN3_HUMAN	CAVIN3	Caveolae-associated protein 3		+	
26.28288459777832	19.35620880126953	26.306072235107422	21.67361831665039	25.304338455200195	25.28976058959961	Homo sapiens	1:Experimental evidence at protein level	106	1	4.10494677729704	23.9905830675151	5.11576088049534	0.000396291985222545	0.0143596791572564	0.410728123578892	3.40198471093308	1.84285526356097	sp|Q969Q0|RL36L_HUMAN	Q969Q0	RL36L_HUMAN	RPL36AL	Ribosomal protein eL42-like		+	+
19.045705795288086	20.108440399169922	19.33462142944336	18.703964233398438	20.906190872192383	20.791776657104492	Homo sapiens	1:Experimental evidence at protein level	686	3	0.80954548669752	19.8183079369489	0.940854874966295	0.368046005834938	0.552891764354125	-5.66277173396446	0.434097891023657	0.257359879083143	sp|Q969X6|UTP4_HUMAN	Q969X6	UTP4_HUMAN	UTP4	U3 small nucleolar RNA-associated protein 4 homolog		+	
21.918964385986328	22.57783317565918	21.794065475463867	21.253934860229492	21.925260543823242	21.301179885864258	Homo sapiens	1:Experimental evidence at protein level	216	0	-1.00466433427979	21.8017861713007	-1.20972933948118	0.253071160642827	0.442407252274401	-5.39332572733467	0.596757343136098	0.354177762361275	sp|Q96A35|RM24_HUMAN	Q96A35	RM24_HUMAN	MRPL24	Large ribosomal subunit protein uL24m		+	
22.45502281188965	19.785581588745117	20.311677932739258	20.111618041992188	18.069833755493164	20.953777313232422	Homo sapiens	1:Experimental evidence at protein level	644	2	-1.06879514942062	20.2783897037465	-0.949371673998526	0.363897537815053	0.550763841017377	-5.65507560895151	0.439020882904981	0.259034579965775	sp|Q96AE4|FUBP1_HUMAN	Q96AE4	FUBP1_HUMAN	FUBP1	Far upstream element-binding protein 1		+	
22.554353713989258	18.673303604125977	21.21146583557129	19.065290451049805	20.18035316467285	21.033855438232422	Homo sapiens	1:Experimental evidence at protein level	307	2	1.12616168766234	20.4348108111712	1.2905354163357	0.224721820142395	0.410820574606894	-5.30242423820652	0.648354756208592	0.386347814309212	sp|Q96AG4|LRC59_HUMAN	Q96AG4	LRC59_HUMAN	LRRC59	Leucine-rich repeat-containing protein 59		+	
20.101139068603516	18.326120376586914	22.02256965637207	18.457530975341797	18.35195541381836	18.553356170654297	Homo sapiens	1:Experimental evidence at protein level	731	4	-0.525900968899293	19.2872125311323	-0.638816376286963	0.536709329708824	0.698970289853352	-5.89624564531471	0.270260855233101	0.155541283806487	sp|Q96AQ6|PBIP1_HUMAN	Q96AQ6	PBIP1_HUMAN	PBXIP1	Pre-B-cell leukemia transcription factor-interacting protein 1		+	
16.774269104003906	19.81726837158203	17.736621856689453	18.926504135131836	20.080989837646484	20.35030174255371	Homo sapiens	1:Experimental evidence at protein level	384	4	0.217279029970619	18.9628272018901	0.283874966681948	0.782058469380927	0.871017455550202	-6.06284035708149	0.106760776377183	0.059973141464014	sp|Q96CB9|NSUN4_HUMAN	Q96CB9	NSUN4_HUMAN	NSUN4	5-cytosine rRNA methyltransferase NSUN4		+	
23.358871459960938	23.110506057739258	21.65843391418457	23.263948440551758	23.121932983398438	24.39202308654785	Homo sapiens	1:Experimental evidence at protein level	435	0	-0.172939353633911	23.1593854208759	-0.204721009552901	0.841727678317798	0.90820886424681	-6.08287198209521	0.0748283917939818	0.0418142636388742	sp|Q96CW1|AP2M1_HUMAN	Q96CW1	AP2M1_HUMAN	AP2M1	AP-2 complex subunit mu		+	
19.339092254638672	17.232440948486328	20.36437225341797	19.048900604248047	18.7440185546875	20.452608108520508	Homo sapiens	1:Experimental evidence at protein level	328	3	0.876081843205991	19.1837925414929	0.967564465696658	0.355148806859356	0.541056661324882	-5.63844294929949	0.449589640024077	0.266757251691607	sp|Q96D15|RCN3_HUMAN	Q96D15	RCN3_HUMAN	RCN3	Reticulocalbin-3		+	
22.071861267089844	19.150123596191406	22.5466251373291	21.602733612060547	21.926353454589844	22.03085708618164	Homo sapiens	1:Experimental evidence at protein level	380	1	0.950195467659952	21.5399531307597	1.06532996042181	0.31075216765611	0.50424590072197	-5.54466834842898	0.507585833248493	0.297357623707294	sp|Q96DV4|RM38_HUMAN	Q96DV4	RM38_HUMAN	MRPL38	Large ribosomal subunit protein mL38		+	
19.49740219116211	18.539213180541992	20.538516998291016	18.540578842163086	17.916004180908203	19.65462875366211	Homo sapiens	1:Experimental evidence at protein level	360	3	-0.347337038770416	19.1074325662715	-0.417599632263964	0.684701366883189	0.805343031293179	-6.01457301878346	0.164498805140957	0.0940190949546486	sp|Q96EE3|SEH1_HUMAN	Q96EE3	SEH1_HUMAN	SEH1L	Nucleoporin SEH1		+	
22.146852493286133	19.56430435180664	20.89495849609375	18.949079513549805	19.275585174560547	20.8006534576416	Homo sapiens	1:Experimental evidence at protein level	167	2	0.160224540580259	20.2614881190005	0.17233737293213	0.866468565254792	0.922281218349345	-6.08921261982786	0.0622471885000023	0.0351366353937692	sp|Q96EL2|RT24_HUMAN	Q96EL2	RT24_HUMAN	MRPS24	Small ribosomal subunit protein uS3m		+	
20.984878540039062	19.17393684387207	19.46239471435547	19.934293746948242	17.403635025024414	18.403594970703125	Homo sapiens	1:Experimental evidence at protein level	112	4	-2.26107438889756	19.2304171414835	-2.65577592798924	0.0232772806885576	0.0950019903639273	-3.33804417959779	1.63306775645059	1.02226729581625	sp|Q96EL3|RM53_HUMAN	Q96EL3	RM53_HUMAN	MRPL53	Large ribosomal subunit protein mL53		+	
22.152217864990234	19.316726684570312	20.891326904296875	21.466957092285156	21.354162216186523	22.25994873046875	Homo sapiens	1:Experimental evidence at protein level	689	0	0.763068068203978	21.2325060711975	0.809601546485226	0.436238711692558	0.614146119254327	-5.7738799182161	0.360275797885051	0.2117282880834	sp|Q96EY7|PTCD3_HUMAN	Q96EY7	PTCD3_HUMAN	PTCD3	Small ribosomal subunit protein mS39		+	
19.61621856689453	18.37812614440918	24.85344696044922	19.886951446533203	19.304153442382812	18.669002532958984	Homo sapiens	1:Experimental evidence at protein level	103	2	-0.750472405637026	20.0968456028665	-0.547355309022243	0.595644975657577	0.747708761473024	-5.95084000355094	0.225012517195121	0.126267530364295	sp|Q96FQ6|S10AG_HUMAN	Q96FQ6	S10AG_HUMAN	S100A16	Protein S100-A16		+	
18.644779205322266	19.490646362304688	20.238157272338867	19.652021408081055	18.820852279663086	16.883169174194336	Homo sapiens	1:Experimental evidence at protein level	344	3	-2.33266834222391	18.9614571142892	-2.68810730299129	0.0219983444897859	0.0945716322216567	-3.28630663115417	1.65761000126888	1.0242391153653	sp|Q96GD4|AURKB_HUMAN	Q96GD4	AURKB_HUMAN	AURKB	Aurora kinase B		+	
21.413188934326172	20.02594566345215	21.70309829711914	19.611101150512695	21.12649917602539	21.506731033325195	Homo sapiens	1:Experimental evidence at protein level	765	2	0.854832567880131	20.8876975272294	1.08091983458179	0.304077018080751	0.497580575041229	-5.52904807661008	0.517016402275727	0.303136582330646	sp|Q96GQ7|DDX27_HUMAN	Q96GQ7	DDX27_HUMAN	DDX27	Probable ATP-dependent RNA helicase DDX27		+	
20.971071243286133	18.718975067138672	20.473777770996094	18.044527053833008	20.590492248535156	21.664352416992188	Homo sapiens	1:Experimental evidence at protein level	289	2	2.13954814144883	20.0614332213269	2.49707744438985	0.0307056335041414	0.110936482337543	-3.59063634571588	1.51278193803056	0.954925609194652	sp|Q96HS1|PGAM5_HUMAN	Q96HS1	PGAM5_HUMAN	PGAM5	Serine/threonine-protein phosphatase PGAM5, mitochondrial		+	
20.793598175048828	19.169292449951172	19.851215362548828	18.859371185302734	18.264150619506836	21.21830177307129	Homo sapiens	1:Experimental evidence at protein level	572	2	0.11511487369345	19.6877515762323	0.110735545707277	0.913926723205725	0.951559772033446	-6.0982811315277	0.0390886237225704	0.0215639264006217	sp|Q96I24|FUBP3_HUMAN	Q96I24	FUBP3_HUMAN	FUBP3	Far upstream element-binding protein 3		+	
20.910383224487305	18.819599151611328	20.391456604003906	17.711498260498047	20.489572525024414	21.02458953857422	Homo sapiens	1:Experimental evidence at protein level	619	2	1.88914459059475	19.8761326885177	2.20523514292603	0.0508955866975843	0.156495721916131	-4.04603918184189	1.29331987495172	0.805497530153394	sp|Q96K58|ZN668_HUMAN	Q96K58	ZN668_HUMAN	ZNF668	Zinc finger protein 668		+	
24.048715591430664	25.60009765625	25.81100082397461	24.798320770263672	22.81572723388672	23.396108627319336	Homo sapiens	1:Experimental evidence at protein level	1210	0	-2.88658546947408	24.4220158063888	-3.70868398858673	0.00376702536289984	0.0411571937158899	-1.65426223649398	2.4240014557377	1.38555424506735	sp|Q96KQ7|EHMT2_HUMAN	Q96KQ7	EHMT2_HUMAN	EHMT2	Histone-lysine N-methyltransferase EHMT2		+	+
22.17593765258789	18.8094539642334	21.375898361206055	18.687253952026367	18.98023223876953	21.842824935913086	Homo sapiens	1:Experimental evidence at protein level	1074	3	1.05452665890457	20.2940061228659	1.02332980046954	0.32928653197309	0.520252075593847	-5.5858482707257	0.482426031843159	0.283786178454815	sp|Q96KR1|ZFR_HUMAN	Q96KR1	ZFR_HUMAN	ZFR	Zinc finger RNA-binding protein		+	
22.172548294067383	19.298017501831055	20.327810287475586	19.494937896728516	20.144832611083984	21.460847854614258	Homo sapiens	1:Experimental evidence at protein level	567	2	0.77944197513974	20.4734960902469	0.826191530527628	0.42717906989655	0.610775180788259	-5.76063064965393	0.369390034189035	0.214118619070927	sp|Q96ME7|ZN512_HUMAN	Q96ME7	ZN512_HUMAN	ZNF512	Zinc finger protein 512		+	
19.630043029785156	18.888967514038086	20.34352684020996	19.706960678100586	17.286806106567383	18.94519805908203	Homo sapiens	1:Experimental evidence at protein level	472	3	-1.78701980545093	19.1340042492918	-2.17535957973758	0.0535725865427807	0.160717759628342	-4.09173816323187	1.27105738491072	0.793936130191054	sp|Q96N66|MBOA7_HUMAN	Q96N66	MBOA7_HUMAN	MBOAT7	Membrane-bound acylglycerophosphatidylinositol O-acyltransferase MBOAT7		+	
17.90899658203125	21.756263732910156	18.16694450378418	19.438608169555664	18.523635864257812	18.69645881652832	Homo sapiens	1:Experimental evidence at protein level	405	4	-2.63979525637259	19.1081322069071	-2.86306592435528	0.0162010758360478	0.0777651640130292	-3.00529665300626	1.79045614507802	1.10921490770244	sp|Q96P63|SPB12_HUMAN	Q96P63	SPB12_HUMAN	SERPINB12	Serpin B12		+	
19.67940902709961	19.080841064453125	21.273555755615234	18.646656036376953	17.64415740966797	17.858678817749023	Homo sapiens	1:Experimental evidence at protein level	800	4	-1.70855986898421	19.0256776989144	-2.1816530118197	0.0529976841236791	0.159925549302684	-4.08212843939373	1.27574310764981	0.7960821489192	sp|Q96PV6|LENG8_HUMAN	Q96PV6	LENG8_HUMAN	LENG8	Leukocyte receptor cluster member 8		+	
20.586719512939453	19.206317901611328	20.51831817626953	19.257205963134766	20.66219711303711	20.2601318359375	Homo sapiens	1:Experimental evidence at protein level	611	2	0.608009339708396	20.0744977598769	0.768521746979853	0.459214483204304	0.636571584848237	-5.80566936891984	0.337984423143797	0.19615275123031	sp|Q96PZ2|F111A_HUMAN	Q96PZ2	F111A_HUMAN	FAM111A	Serine protease FAM111A		+	
16.54605484008789	24.478078842163086	17.671396255493164	26.011634826660156	23.31138038635254	17.122777938842773	Homo sapiens	1:Experimental evidence at protein level	1371	3	-5.79722489415187	20.9195911816176	-3.659725391031	0.00409244894564634	0.0415273141364797	-1.73110082322289	2.38801672981764	1.3816661568609	sp|Q96Q06|PLIN4_HUMAN	Q96Q06	PLIN4_HUMAN	PLIN4	Perilipin-4		+	+
21.392356872558594	22.044322967529297	21.01313018798828	22.41594696044922	21.87683868408203	22.690078735351562	Homo sapiens	1:Experimental evidence at protein level	312	0	-0.654880702458161	21.91568440696	-0.861815332829143	0.408154289183524	0.592905205377044	-5.73139306620909	0.38917563525681	0.227014736774951	sp|Q96QR8|PURB_HUMAN	Q96QR8	PURB_HUMAN	PURB	Transcriptional regulator protein Pur-beta		+	
