P1_LN	P1_PT	P2_ANT	P2_NCT	P2_PT	P3_ANT	P3_NCT	P3_PT	P4_ANT	P4_NCT	P4_PT	P5_ANT	P5_LN	P5_NCT	P5_PT	P6_ANT	P6_LN	P6_NCT	P6_PT	P7_ANT	P7_LN	P7_NCT	P7_PT	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	NCT_vs_PT_logFC	NCT_vs_PT_AveExpr	NCT_vs_PT_t	NCT_vs_PT_P.Value	NCT_vs_PT_adj.P.Val	NCT_vs_PT_B	NCT_vs_PT_-log(P.Value)	NCT_vs_PT_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	NCT_vs_PT_Valid	NCT_vs_PT_Significant
21.577655792236328	22.518362045288086	22.989398956298828	22.384775161743164	21.882169723510742	22.145477294921875	21.917999267578125	22.686737060546875	22.140729904174805	22.255329132080078	21.94285774230957	22.177446365356445	22.253437042236328	22.112613677978516	22.26198387145996	21.991180419921875	22.55392074584961	22.288928985595703	21.63292694091797	21.92348289489746	22.463884353637695	22.27815818786621	22.074600219726562	Homo sapiens	1:Experimental evidence at protein level	189	0	-0.869350599110366	22.1982771446058	-3.96042876178918	0.000557402266472978	0.00269301800899886	-0.544268062656402	3.25383126971904	2.56976074232459	sp|Q99497|PARK7_HUMAN	Q99497	PARK7_HUMAN	PARK7	Parkinson disease protein 7		+	+
22.77003288269043	22.08278465270996	22.235431671142578	22.58316993713379	21.780893325805664	22.698490142822266	22.26840591430664	22.879308700561523	22.488611221313477	22.800722122192383	22.398944854736328	22.75600814819336	22.350141525268555	23.176523208618164	22.92034912109375	22.510921478271484	21.40524673461914	22.356094360351562	21.18167495727539	22.22496223449707	21.73073387145996	22.369701385498047	22.234540939331055	Homo sapiens	1:Experimental evidence at protein level	393	0	-1.19333356586787	22.3650139678137	-4.31448932097012	0.000224736170039692	0.0013215988615222	0.335910805025508	3.64832702466816	2.87890034414206	sp|Q99536|VAT1_HUMAN	Q99536	VAT1_HUMAN	VAT1	Synaptic vesicle membrane protein VAT-1 homolog		+	+
18.44012451171875	20.511371612548828	19.868207931518555	20.438814163208008	19.388427734375	18.440567016601562	19.07410430908203	19.75429344177246	18.754138946533203	17.28837776184082	18.476030349731445	19.6816463470459	20.85039520263672	19.013532638549805	20.057479858398438	18.831825256347656	21.164398193359375	19.13838005065918	20.982885360717773	18.799585342407227	20.342796325683594	20.101806640625	20.179874420166016	Homo sapiens	1:Experimental evidence at protein level	433	9	0.00825574224109715	19.5441094249588	0.0161519054482038	0.987242849049886	0.990006196433514	-6.7547764534425	0.00557600332899474	0.00436208715147956	sp|Q99538|LGMN_HUMAN	Q99538	LGMN_HUMAN	LGMN	Legumain		+	
18.905662536621094	16.383451461791992	19.34393310546875	19.25043487548828	17.22083282470703	18.745826721191406	19.30167007446289	17.274477005004883	18.527666091918945	18.886598587036133	16.705890655517578	19.36199378967285	17.423179626464844	19.108413696289062	16.85684585571289	18.494884490966797	17.808696746826172	18.747190475463867	17.938093185424805	18.166584014892578	16.797670364379883	20.190492630004883	17.32083511352539	Homo sapiens	1:Experimental evidence at protein level	621	16	-2.80547325841918	18.2280688657965	-7.86362102060796	3.47136286487685E-08	2.10162524554539E-06	8.94065391498788	7.45949998673859	5.67744472327528	sp|Q99543|DNJC2_HUMAN	Q99543	DNJC2_HUMAN	DNAJC2	DnaJ homolog subfamily C member 2		+	+
16.716228485107422	16.70309829711914	19.64435386657715	18.90395164489746	15.922027587890625	18.483003616333008	18.778289794921875	17.92273712158203	18.742626190185547	18.221363067626953	17.83449363708496	18.95305061340332	16.34462547302246	18.738826751708984	17.425809860229492	18.284564971923828	17.7086238861084	19.610624313354492	17.398984909057617	18.662899017333984	17.160200119018555	18.441944122314453	17.799654006958008	Homo sapiens	1:Experimental evidence at protein level	1358	19	-2.15411372599022	18.0371120605804	-6.35092712986809	1.26218885533987E-06	2.22471124951536E-05	5.4127608729245	5.89887565880374	4.65272634912347	sp|Q99570|PI3R4_HUMAN	Q99570	PI3R4_HUMAN	PIK3R4	Phosphoinositide 3-kinase regulatory subunit 4		+	+
23.47974395751953	20.9935302734375	19.009979248046875	20.915725708007812	21.400327682495117	18.145959854125977	19.112852096557617	20.57298469543457	18.3946533203125	17.520238876342773	17.774972915649414	24.14581298828125	18.886964797973633	19.088022232055664	20.348278045654297	21.002103805541992	19.48308753967285	20.878334045410156	19.643033981323242	21.303831100463867	19.840518951416016	20.323680877685547	19.419479370117188	Homo sapiens	1:Experimental evidence at protein level	98	7	-0.352313953239303	20.0831208181977	-0.386173606091117	0.702671579340431	0.790224907117673	-6.67859453170506	0.153247611832404	0.102249285900722	sp|Q99584|S10AD_HUMAN	Q99584	S10AD_HUMAN	S100A13	Protein S100-A13		+	
19.308401107788086	19.68488121032715	18.884136199951172	19.783435821533203	19.198911666870117	18.992416381835938	18.441295623779297	16.906888961791992	18.964860916137695	18.300586700439453	20.276145935058594	18.156450271606445	19.663894653320312	18.414865493774414	19.610210418701172	18.33249282836914	20.146066665649414	19.55187225341797	20.1124210357666	18.081192016601562	19.754745483398438	19.10976219177246	19.946258544921875	Homo sapiens	1:Experimental evidence at protein level	290	13	-0.244538414669329	19.1116876926279	-0.554545182778703	0.584188194836994	0.696564849123451	-6.59804599326072	0.233447223413399	0.157038445204934	sp|Q99598|TSNAX_HUMAN	Q99598	TSNAX_HUMAN	TSNAX	Translin-associated protein X		+	
24.299455642700195	22.232561111450195	21.99113655090332	21.928577423095703	23.154972076416016	22.464345932006836	21.73326301574707	22.782756805419922	22.506994247436523	22.90650749206543	22.964200973510742	21.987003326416016	23.006134033203125	22.256183624267578	22.616315841674805	22.007442474365234	22.84082794189453	22.115249633789062	23.05910301208496	22.045557022094727	22.672340393066406	22.086530685424805	22.46904182434082	Homo sapiens	1:Experimental evidence at protein level	299	0	-0.228127271890596	22.5245226005548	-0.873725597652046	0.390676019915588	0.520901359887451	-6.36906404725905	0.408183245386305	0.283244508778005	sp|Q99623|PHB2_HUMAN	Q99623	PHB2_HUMAN	PHB2	Prohibitin-2		+	
19.776409149169922	19.998571395874023	19.058502197265625	19.188297271728516	19.788976669311523	18.314146041870117	18.87260627746582	19.030866622924805	18.460365295410156	18.590595245361328	17.429941177368164	18.84954833984375	19.245010375976562	19.325759887695312	19.744098663330078	18.735595703125	19.816970825195312	18.009326934814453	19.575368881225586	19.3260498046875	17.02256965637207	18.823772430419922	16.60605812072754	Homo sapiens	1:Experimental evidence at protein level	209	15	-0.602610578050406	18.8561334724643	-1.15753280485887	0.258116152322718	0.385921237453384	-6.0853747444763	0.588184817443211	0.41350132131192	sp|Q99627|CSN8_HUMAN	Q99627	CSN8_HUMAN	COPS8	COP9 signalosome complex subunit 8		+	
19.064733505249023	19.415380477905273	18.83049774169922	18.68649673461914	18.74649429321289	18.658910751342773	19.159725189208984	17.72325897216797	18.52369499206543	18.35785484313965	17.97463035583496	18.63490104675293	17.658723831176758	17.59966468811035	19.46047592163086	18.39181137084961	19.718631744384766	19.25239372253418	18.216297149658203	19.110824584960938	20.11003875732422	19.08604621887207	19.502866744995117	Homo sapiens	1:Experimental evidence at protein level	195	16	-0.654465839627317	18.7805512593853	-1.62369528052195	0.117124406317946	0.205698173319615	-5.46994602788155	0.931352597457364	0.686769564993336	sp|Q99653|CHP1_HUMAN	Q99653	CHP1_HUMAN	CHP1	Calcineurin B homologous protein 1		+	
17.191730499267578	20.03934097290039	20.500511169433594	22.256376266479492	17.502681732177734	21.451831817626953	21.342411041259766	18.223159790039062	23.084320068359375	22.13316535949707	20.507766723632812	22.528127670288086	18.805652618408203	21.687868118286133	20.11637306213379	22.153396606445312	17.6302547454834	22.522232055664062	17.597318649291992	22.2501220703125	17.984844207763672	22.07500648498535	18.928464889526367	Homo sapiens	1:Experimental evidence at protein level	303	3	-3.7572118792302	20.4078100235588	-7.86472346936239	3.46265341912365E-08	2.10162524554539E-06	8.94311389971071	7.46059097529855	5.67744472327528	sp|Q99685|MGLL_HUMAN	Q99685	MGLL_HUMAN	MGLL	Monoglyceride lipase		+	+
22.717361450195312	21.768112182617188	21.01265525817871	21.60359001159668	22.387266159057617	20.910900115966797	20.918188095092773	21.440380096435547	21.688392639160156	21.622495651245117	21.702072143554688	21.258268356323242	21.509191513061523	20.872201919555664	22.097225189208984	21.174898147583008	22.259109497070312	21.324317932128906	21.854524612426758	21.102672576904297	21.2435245513916	21.380712509155273	21.673025131225586	Homo sapiens	1:Experimental evidence at protein level	261	0	-0.223414161977491	21.5432332027122	-0.833295117097095	0.412656878535957	0.543445509734151	-6.40346195629126	0.384410911283311	0.264843995290933	sp|Q99714|HCD2_HUMAN	Q99714	HCD2_HUMAN	HSD17B10	3-hydroxyacyl-CoA dehydrogenase type-2		+	
22.941713333129883	23.50520133972168	23.443981170654297	21.493623733520508	23.42011260986328	20.88616180419922	20.817354202270508	22.800168991088867	21.3649959564209	22.868566513061523	22.086580276489258	21.800352096557617	20.39972496032715	21.951065063476562	22.236629486083984	20.82073211669922	20.0125732421875	21.638927459716797	20.955028533935547	21.863426208496094	22.0952091217041	22.050188064575195	22.49032974243164	Homo sapiens	1:Experimental evidence at protein level	3063	0	-0.102315445081128	21.9103470398611	-0.218139699311477	0.829110840049275	0.887072996040562	-6.7305086862019	0.0813874067187157	0.052040641190559	sp|Q99715|COCA1_HUMAN	Q99715	COCA1_HUMAN	COL12A1	Collagen alpha-1(XII) chain		+	
19.326553344726562	19.04132843017578	18.940898895263672	18.854658126831055	19.2364559173584	18.65064811706543	19.380035400390625	19.36271095275879	18.464380264282227	18.63446807861328	19.464303970336914	18.455141067504883	19.49600601196289	19.358842849731445	20.221126556396484	18.700326919555664	17.57661247253418	18.53112030029297	18.516632080078125	18.932880401611328	17.671714782714844	18.70558738708496	18.805978775024414	Homo sapiens	1:Experimental evidence at protein level	369	14	-0.369743998079709	18.8870922657842	-1.05593447570536	0.301208179665501	0.430997070090474	-6.19527664215986	0.521133238529252	0.3655256821545	sp|Q99719|SEPT5_HUMAN	Q99719	SEPT5_HUMAN	SEPTIN5	Septin-5		+	
22.02536392211914	21.27338218688965	19.192686080932617	20.46727752685547	22.025089263916016	20.346214294433594	20.03095054626465	21.9429874420166	20.350767135620117	20.851560592651367	21.431583404541016	20.411474227905273	21.776779174804688	20.762664794921875	23.282987594604492	20.123924255371094	21.783334732055664	20.05266761779785	22.244340896606445	19.481033325195312	22.509374618530273	20.704524993896484	22.587562561035156	Homo sapiens	1:Experimental evidence at protein level	332	0	0.8603783873113	21.1010400028926	2.90519074980223	0.00762502166559927	0.0223401348204954	-3.03572063375614	2.1177589179829	1.65091421028843	sp|Q99729|ROAA_HUMAN	Q99729	ROAA_HUMAN	HNRNPAB	Heterogeneous nuclear ribonucleoprotein A/B		+	+
19.617124557495117	19.554941177368164	18.428165435791016	18.4754695892334	19.076507568359375	18.314247131347656	19.431428909301758	18.20182228088379	19.34288215637207	17.180980682373047	18.932954788208008	20.020748138427734	20.827665328979492	18.010812759399414	19.85887908935547	18.24367904663086	19.9257869720459	18.764379501342773	19.53369903564453	19.358928680419922	20.03571128845215	20.183902740478516	19.896774291992188	Homo sapiens	1:Experimental evidence at protein level	375	13	-0.0806098191048292	19.1817031334769	-0.179405798677497	0.859081363518473	0.909750726349431	-6.73839986963159	0.0659657022296115	0.0410775889987496	sp|Q99733|NP1L4_HUMAN	Q99733	NP1L4_HUMAN	NAP1L4	Nucleosome assembly protein 1-like 4		+	
20.080032348632812	20.065452575683594	19.35495948791504	20.36524200439453	19.635061264038086	20.74700355529785	20.3629207611084	18.13661003112793	20.54488754272461	20.42695426940918	20.25322723388672	20.54644775390625	20.5017032623291	20.27240753173828	18.576854705810547	20.249252319335938	16.591419219970703	18.279321670532227	19.098087310791016	20.682716369628906	17.101682662963867	19.546560287475586	17.35979461669922	Homo sapiens	1:Experimental evidence at protein level	147	8	-1.5566084303817	19.5305469793941	-2.64522631603677	0.0139795793571539	0.0370782384671982	-3.59790869145694	1.85450589623092	1.43088090673217	sp|Q99735|MGST2_HUMAN	Q99735	MGST2_HUMAN	MGST2	Microsomal glutathione S-transferase 2		+	+
21.05028533935547	21.99333953857422	21.503643035888672	21.908985137939453	20.85822296142578	21.95374298095703	21.72947120666504	21.642452239990234	22.665504455566406	22.479814529418945	22.773616790771484	22.14065933227539	22.481401443481445	22.078105926513672	22.684833526611328	21.89480209350586	21.767297744750977	21.945283889770508	21.518640518188477	21.50935935974121	21.61555290222168	21.399246215820312	21.586999893188477	Homo sapiens	1:Experimental evidence at protein level	780	0	-0.851088517036981	21.8819472992087	-3.05772268414216	0.00529532287134231	0.0165579639022683	-2.69399758961593	2.27610755454282	1.78099306853999	sp|Q99798|ACON_HUMAN	Q99798	ACON_HUMAN	ACO2	Aconitate hydratase, mitochondrial		+	+
20.21967315673828	20.943025588989258	19.90788459777832	18.52662467956543	19.824445724487305	18.842599868774414	18.657930374145508	20.721765518188477	18.73600196838379	18.789762496948242	17.96783447265625	19.522396087646484	16.640052795410156	18.56352996826172	20.732389450073242	18.9892578125	19.934476852416992	18.82069206237793	20.67629623413086	19.34291648864746	19.538928985595703	18.54419708251953	18.959701538085938	Homo sapiens	1:Experimental evidence at protein level	663	14	0.621956173520662	19.276244779523	1.24879346209375	0.223436735999856	0.3453877776058	-5.97897809529954	0.650845421505069	0.461693035072775	sp|Q99805|TM9S2_HUMAN	Q99805	TM9S2_HUMAN	TM9SF2	Transmembrane 9 superfamily member 2		+	
17.216176986694336	20.252836227416992	19.26059913635254	18.422292709350586	18.92218017578125	18.079570770263672	18.81416893005371	20.27136993408203	18.189231872558594	17.81736183166504	19.40357780456543	19.081998825073242	20.720569610595703	19.558229446411133	20.36903190612793	20.152223587036133	21.545360565185547	20.304168701171875	21.29532241821289	20.509206771850586	21.9155216217041	20.23261070251465	21.551555633544922	Homo sapiens	1:Experimental evidence at protein level	537	6	0.377077069571992	19.7281088586536	0.590882689475411	0.559962801454856	0.677056241679134	-6.57696505352992	0.251840822385718	0.169375253860813	sp|Q99829|CPNE1_HUMAN	Q99829	CPNE1_HUMAN	CPNE1	Copine-1		+	
22.02997398376465	21.28755760192871	20.44887924194336	20.615324020385742	21.9351863861084	21.269195556640625	21.54564666748047	21.785634994506836	21.199260711669922	21.363948822021484	21.49349021911621	20.752519607543945	21.602231979370117	21.116077423095703	21.374853134155273	20.711624145507812	21.915498733520508	20.803850173950195	21.920974731445312	21.019695281982422	21.91713523864746	20.972192764282227	21.4431209564209	Homo sapiens	1:Experimental evidence at protein level	543	0	-0.236400456768617	21.3245678183193	-1.03707416514715	0.309738996612671	0.440390587220785	-6.21466814069526	0.509004112862406	0.356161972083935	sp|Q99832|TCPH_HUMAN	Q99832	TCPH_HUMAN	CCT7	T-complex protein 1 subunit eta		+	
21.648540496826172	20.74341583251953	19.949859619140625	18.81556510925293	21.175931930541992	18.784488677978516	19.905601501464844	21.395652770996094	18.230838775634766	20.353355407714844	21.375408172607422	18.894744873046875	21.636215209960938	18.57599639892578	22.0223331451416	18.334470748901367	21.396089553833008	18.56713104248047	22.177989959716797	18.763288497924805	21.61874008178711	18.59014129638672	21.22300910949707	Homo sapiens	1:Experimental evidence at protein level	371	11	1.57593630999716	20.1592214041275	5.02744537420703	3.57774270301229E-05	0.000309317825270957	2.12903255809621	4.44639089537287	3.50959505188899	sp|Q99873|ANM1_HUMAN	Q99873	ANM1_HUMAN	PRMT1	Protein arginine N-methyltransferase 1		+	+
16.513389587402344	18.05354881286621	19.605459213256836	18.54938507080078	17.58055877685547	19.19911766052246	18.84890365600586	18.116971969604492	18.767566680908203	18.005836486816406	17.900226593017578	18.42253303527832	19.316143035888672	18.403642654418945	17.302898406982422	18.58243179321289	19.587295532226562	18.631282806396484	19.788272857666016	18.76780128479004	19.562288284301758	19.72889518737793	17.406038284301758	Homo sapiens	1:Experimental evidence at protein level	396	19	-1.34185539272467	18.5586568311785	-2.95007095565663	0.00685369759041178	0.0204449284052962	-2.93601849197982	2.16407506210529	1.68941440593328	sp|Q99986|VRK1_HUMAN	Q99986	VRK1_HUMAN	VRK1	Serine/threonine-protein kinase VRK1		+	+
21.075035095214844	20.391042709350586	19.554290771484375	18.459266662597656	20.31722640991211	19.55971908569336	18.331153869628906	20.779277801513672	18.460533142089844	21.05318832397461	21.191429138183594	18.149234771728516	20.989015579223633	18.054508209228516	21.48741340637207	17.76131248474121	20.59783363342285	19.013084411621094	21.070558547973633	20.13054656982422	20.854509353637695	19.407073974609375	20.920473098754883	Homo sapiens	1:Experimental evidence at protein level	284	11	1.10836106316949	19.8787575242456	2.81837668149426	0.00935703993786199	0.0264400761546926	-3.22645891255294	2.02886151685684	1.57773729829702	sp|Q9BPW8|NIPS1_HUMAN	Q9BPW8	NIPS1_HUMAN	NIPSNAP1	Protein NipSnap homolog 1		+	+
21.603267669677734	20.813539505004883	19.1268367767334	18.428730010986328	21.246456146240234	19.63697052001953	18.61356544494629	20.254980087280273	18.920591354370117	20.558597564697266	20.756498336791992	18.733163833618164	20.8220272064209	18.90534782409668	20.71906852722168	18.217920303344727	21.592559814453125	18.02227210998535	20.81405258178711	18.850914001464844	21.374467849731445	19.204744338989258	20.55672836303711	Homo sapiens	1:Experimental evidence at protein level	153	11	1.06927987069907	19.8850496393455	3.60396167430269	0.0013763075653345	0.00557766750161878	-1.41397662876005	2.86128450287266	2.25354737865301	sp|Q9BPX5|ARP5L_HUMAN	Q9BPX5	ARP5L_HUMAN	ARPC5L	Actin-related protein 2/3 complex subunit 5-like protein		+	+
18.65910530090332	17.342864990234375	18.989530563354492	18.840044021606445	18.586536407470703	18.63475227355957	18.715425491333008	17.780410766601562	17.698177337646484	18.346033096313477	17.888635635375977	18.804208755493164	17.279815673828125	17.98438835144043	18.072996139526367	19.406522750854492	18.350364685058594	18.296079635620117	18.14738655090332	18.54853057861328	17.681188583374023	19.26007652282715	18.35643196105957	Homo sapiens	1:Experimental evidence at protein level	737	14	-1.21422012121579	18.3454583820165	-3.50511425459625	0.00176333099352757	0.00683495410914439	-1.65106538079369	2.75366615895975	2.16526439700139	sp|Q9BQ39|DDX50_HUMAN	Q9BQ39	DDX50_HUMAN	DDX50	ATP-dependent RNA helicase DDX50		+	+
19.100210189819336	18.033493041992188	19.148221969604492	18.77009391784668	18.525556564331055	18.838542938232422	19.241769790649414	17.61147117614746	18.594697952270508	18.124055862426758	18.499975204467773	18.7269287109375	17.823518753051758	18.21038818359375	19.247127532958984	18.565454483032227	18.83064079284668	19.03285026550293	19.652873992919922	18.636737823486328	18.78391456604004	19.659263610839844	18.904991149902344	Homo sapiens	1:Experimental evidence at protein level	446	13	-0.885439585769873	18.7272176152803	-2.45473228270074	0.0214917448794649	0.0525875465571019	-3.99128060680579	1.66772832342152	1.27911709048275	sp|Q9BQ67|GRWD1_HUMAN	Q9BQ67	GRWD1_HUMAN	GRWD1	Glutamate-rich WD repeat-containing protein 1		+	
20.25739288330078	19.329710006713867	19.530113220214844	18.771570205688477	18.153011322021484	18.4384822845459	18.636661529541016	18.82074546813965	18.890140533447266	17.943111419677734	19.29461097717285	19.119823455810547	19.893741607666016	18.49381446838379	19.794015884399414	18.506336212158203	19.8272705078125	19.841644287109375	19.9722843170166	18.819272994995117	20.119779586791992	18.77318572998047	19.64911651611328	Homo sapiens	1:Experimental evidence at protein level	342	14	-0.153637924050255	19.1661817465452	-0.449482068255213	0.656999939465031	0.755988750283833	-6.65163277233204	0.182434670455447	0.12148466709933	sp|Q9BQA1|MEP50_HUMAN	Q9BQA1	MEP50_HUMAN	WDR77	Methylosome protein WDR77		+	
23.010005950927734	22.53209686279297	20.812894821166992	21.499670028686523	23.137662887573242	22.259639739990234	22.35173797607422	22.04364013671875	22.263599395751953	22.199081420898438	22.17568016052246	22.257091522216797	21.11728858947754	22.29425621032715	22.471355438232422	21.940658569335938	21.414974212646484	20.649547576904297	21.679492950439453	20.449052810668945	22.296308517456055	20.543407440185547	21.55605125427246	Homo sapiens	1:Experimental evidence at protein level	449	0	-0.15245102243993	21.8674342688733	-0.37576143799489	0.710299289854831	0.795206272010531	-6.6826426768736	0.148558619527977	0.0995202031972347	sp|Q9BQE3|TBA1C_HUMAN	Q9BQE3	TBA1C_HUMAN	TUBA1C	Tubulin alpha-1C chain		+	
17.35699462890625	15.326199531555176	18.603181838989258	19.32943344116211	13.8490629196167	19.0034122467041	19.33895492553711	18.107900619506836	16.14404296875	18.310302734375	15.484352111816406	19.26909828186035	15.534055709838867	17.83277130126953	16.68852996826172	16.36777114868164	16.37724494934082	16.055713653564453	17.218904495239258	19.020111083984375	17.805479049682617	18.439916610717773	17.32663345336914	Homo sapiens	1:Experimental evidence at protein level	337	11	-2.55944846011846	17.3579408964024	-3.84061144768226	0.000756445608832106	0.00345163329659687	-0.838850384618357	3.12122229385799	2.46197535018857	sp|Q9BQE5|APOL2_HUMAN	Q9BQE5	APOL2_HUMAN	APOL2	Apolipoprotein L2		+	+
19.791383743286133	19.11676597595215	19.67852020263672	20.080320358276367	19.597368240356445	19.026226043701172	18.37571144104004	18.21017074584961	18.48025131225586	18.779584884643555	18.149921417236328	18.11751365661621	19.307598114013672	18.68305778503418	19.653202056884766	18.70682716369629	20.06597137451172	18.69667625427246	20.58570671081543	18.648273468017578	19.919015884399414	19.669553756713867	19.753658294677734	Homo sapiens	1:Experimental evidence at protein level	1328	13	-0.451120402943065	19.1773993240544	-1.12556980132986	0.271156295248397	0.399598750892374	-6.12093206389036	0.5667803083965	0.398375878007109	sp|Q9BQG0|MBB1A_HUMAN	Q9BQG0	MBB1A_HUMAN	MYBBP1A	Myb-binding protein 1A		+	
20.376522064208984	21.453083038330078	21.054439544677734	21.298837661743164	20.851764678955078	20.699384689331055	20.511558532714844	20.283973693847656	20.902158737182617	21.08466339111328	22.08526611328125	21.205055236816406	21.280071258544922	21.133760452270508	21.99628257751465	21.016132354736328	21.34590721130371	20.968046188354492	20.620615005493164	20.403364181518555	21.63953399658203	21.051456451416016	21.721893310546875	Homo sapiens	1:Experimental evidence at protein level	489	0	-0.489508119317296	21.0871433107751	-1.72417402527134	0.0971607153293978	0.177230890420073	-5.31510038862247	1.01250929643518	0.751460580587884	sp|Q9BR76|COR1B_HUMAN	Q9BR76	COR1B_HUMAN	CORO1B	Coronin-1B		+	
20.818635940551758	21.096521377563477	20.291099548339844	20.164897918701172	21.775367736816406	20.69648551940918	18.849517822265625	20.62826919555664	20.736234664916992	18.539785385131836	20.469167709350586	20.907249450683594	20.126474380493164	21.517105102539062	20.611968994140625	20.181421279907227	21.474925994873047	20.223979949951172	22.18185806274414	20.69761848449707	21.437641143798828	20.22241973876953	20.979534149169922	Homo sapiens	1:Experimental evidence at protein level	123	2	0.436207703675265	20.6348237377688	1.03219619512766	0.31197270491827	0.443055184391133	-6.21963144260432	0.505883401564674	0.353542177199179	sp|Q9BRA2|TXD17_HUMAN	Q9BRA2	TXD17_HUMAN	TXNDC17	Thioredoxin domain-containing protein 17		+	
16.68618392944336	19.49522590637207	19.54572296142578	18.618497848510742	16.961971282958984	18.105487823486328	19.9786434173584	19.892147064208984	18.92618751525879	17.322492599487305	18.485227584838867	19.147228240966797	19.41288948059082	18.689939498901367	18.26374626159668	18.82488441467285	19.064260482788086	18.151920318603516	17.380983352661133	18.604583740234375	19.42961883544922	18.950807571411133	19.28334617614746	Homo sapiens	1:Experimental evidence at protein level	314	16	-0.765300841642539	18.667356738387	-1.51978404795451	0.141252214463747	0.238878144432857	-5.62216494965458	0.85000473485828	0.621823583135883	sp|Q9BRF8|CPPED_HUMAN	Q9BRF8	CPPED_HUMAN	CPPED1	Serine/threonine-protein phosphatase CPPED1		+	
18.60971450805664	18.05767059326172	19.99717903137207	18.384258270263672	16.56417465209961	18.976640701293945	19.463159561157227	18.2408504486084	18.45151710510254	18.188457489013672	17.871320724487305	18.427078247070312	18.774694442749023	18.72509002685547	17.246768951416016	18.224998474121094	19.376827239990234	18.780176162719727	18.736783981323242	19.204294204711914	17.121143341064453	18.762983322143555	16.777557373046875	Homo sapiens	1:Experimental evidence at protein level	497	18	-1.73637565585313	18.4026406722855	-4.27368176067757	0.000249623894139595	0.00143040296548829	0.233882880578951	3.60271384608773	2.84454159817493	sp|Q9BRR6|ADPGK_HUMAN	Q9BRR6	ADPGK_HUMAN	ADPGK	ADP-dependent glucokinase		+	+
17.14263343811035	17.966110229492188	19.53155517578125	18.548776626586914	16.13240623474121	18.26563262939453	18.46957778930664	18.355541229248047	18.823169708251953	18.686500549316406	18.1741886138916	18.88496208190918	20.54405975341797	19.690696716308594	18.333772659301758	19.011194229125977	19.926563262939453	18.945024490356445	17.653228759765625	19.620304107666016	18.37551498413086	18.25743293762207	18.13821792602539	Homo sapiens	1:Experimental evidence at protein level	750	20	-1.60837759441691	18.5945397383622	-3.73520512348529	0.000988364223450519	0.00422800251142722	-1.0962179805672	3.00508298346343	2.37386476339426	sp|Q9BRR9|RHG09_HUMAN	Q9BRR9	RHG09_HUMAN	ARHGAP9	Rho GTPase-activating protein 9		+	+
21.362030029296875	21.002172470092773	21.910673141479492	22.830821990966797	20.781688690185547	22.16138458251953	22.014171600341797	19.339387893676758	23.053916931152344	22.518037796020508	20.945035934448242	22.81791877746582	20.06013298034668	22.06672477722168	21.21151351928711	22.600614547729492	20.412302017211914	22.525527954101562	20.165876388549805	22.523366928100586	20.562891006469727	22.1032772064209	20.641849517822266	Homo sapiens	1:Experimental evidence at protein level	229	0	-2.53609284647095	21.5719307140837	-8.05828985607977	2.23326167360091E-08	1.68046861130492E-06	9.37238943814617	7.65106038720943	5.77456959510428	sp|Q9BRX8|PXL2A_HUMAN	Q9BRX8	PXL2A_HUMAN	PRXL2A	Peroxiredoxin-like 2A		+	+
22.45766830444336	22.08563232421875	20.658241271972656	18.598403930664062	22.901836395263672	21.520950317382812	20.556493759155273	21.564756393432617	20.868192672729492	20.575387954711914	21.607229232788086	20.996868133544922	21.77400779724121	20.626718521118164	21.21902084350586	17.958045959472656	21.84481430053711	19.47648811340332	21.490802764892578	18.020273208618164	21.725515365600586	20.855880737304688	21.683082580566406	Homo sapiens	1:Experimental evidence at protein level	406	4	0.922056015602497	20.9002181699156	1.85367674847385	0.0757557114828915	0.146057960167327	-5.10491358392652	1.1205846186409	0.835474768970892	sp|Q9BS26|ERP44_HUMAN	Q9BS26	ERP44_HUMAN	ERP44	Endoplasmic reticulum resident protein 44		+	
19.679794311523438	20.909881591796875	18.576826095581055	21.160722732543945	21.887914657592773	20.727420806884766	21.721250534057617	21.24949836730957	20.77228546142578	17.856998443603516	22.62151527404785	20.831180572509766	20.2886962890625	20.94268226623535	21.30217933654785	20.901775360107422	20.09531021118164	22.839492797851562	20.56513786315918	21.235946655273438	21.042360305786133	18.3802490234375	20.963308334350586	Homo sapiens	1:Experimental evidence at protein level	222	3	0.0963539143324539	20.7252429551723	0.143819767987087	0.886808697256336	0.925523884538861	-6.74429764761289	0.0521700562522806	0.0336123691427526	sp|Q9BS40|LXN_HUMAN	Q9BS40	LXN_HUMAN	LXN	Latexin		+	
18.121383666992188	18.23267364501953	18.966922760009766	17.956268310546875	17.943988800048828	19.585935592651367	19.22372817993164	17.514854431152344	18.954452514648438	18.998516082763672	18.163686752319336	18.504377365112305	17.021345138549805	18.831342697143555	18.189226150512695	18.951833724975586	18.43865966796875	19.5219783782959	18.3459415435791	17.66527557373047	17.633447647094727	18.086835861206055	17.496034622192383	Homo sapiens	1:Experimental evidence at protein level	688	18	-1.4499310208671	18.3753610720951	-4.29817411058838	0.00023437580250989	0.00136203296552917	0.295104563090226	3.63008722788812	2.86581238098847	sp|Q9BSC4|NOL10_HUMAN	Q9BSC4	NOL10_HUMAN	NOL10	Nucleolar protein 10		+	+
