CRC_1	CRC_11	CRC_13	CRC_15	CRC_16	CRC_19	CRC_2	CRC_20	CRC_21	CRC_4	CRC_5	CRC_6	CRC_8	CRC_9	Control_1	Control_11	Control_13	Control_15	Control_16	Control_19	Control_2	Control_20	Control_21	Control_4	Control_6	Control_8	Control_9	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	Control_vs_CRC_logFC	Control_vs_CRC_AveExpr	Control_vs_CRC_t	Control_vs_CRC_P.Value	Control_vs_CRC_adj.P.Val	Control_vs_CRC_B	Control_vs_CRC_-log(P.Value)	Control_vs_CRC_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	Control_vs_CRC_Valid	Control_vs_CRC_Significant
24.153135299682617	23.223825454711914	24.052600860595703	22.9217529296875	23.278993606567383	24.095508575439453	22.93401336669922	23.602767944335938	24.166475296020508	23.784954071044922	24.66583251953125	24.252904891967773	24.162670135498047	24.454254150390625	21.72365951538086	23.438270568847656	22.668588638305664	23.738643646240234	24.284351348876953	24.384061813354492	20.8659610748291	22.224102020263672	24.33669090270996	22.80816078186035	22.183385848999023	23.018821716308594	23.381656646728516	Homo sapiens	1:Experimental evidence at protein level	235	3	0.812533831590333	23.4346764110575	2.78262395309796	0.00944407731863966	0.0374231545164841	-2.93977990409242	2.02484046601081	1.42685960723258	sp|Q9BVK6|TMED9_HUMAN	Q9BVK6	TMED9_HUMAN	TMED9	Transmembrane emp24 domain-containing protein 9		+	+
24.36195182800293	23.75499153137207	23.2985897064209	23.678741455078125	23.610239028930664	21.954965591430664	24.65996551513672	23.579418182373047	23.834814071655273	23.639841079711914	24.320405960083008	24.959091186523438	23.35281753540039	23.892955780029297	25.579547882080078	24.867740631103516	25.485652923583984	24.893348693847656	24.377704620361328	25.31633949279785	24.652498245239258	25.4954776763916	24.306163787841797	25.62026023864746	25.134437561035156	26.1549015045166	25.242931365966797	Homo sapiens	1:Experimental evidence at protein level	176	1	-1.41464517588832	24.4453303412182	-6.11286456949177	1.23335177620482E-06	0.000326322124579793	5.45711023890554	5.9089130364007	3.48635348012821	sp|Q9BW30|TPPP3_HUMAN	Q9BW30	TPPP3_HUMAN	TPPP3	Tubulin polymerization-promoting protein family member 3		+	+
22.40168571472168	23.263036727905273	23.09471893310547	23.587081909179688	22.903749465942383	23.531587600708008	23.064441680908203	22.819189071655273	22.991552352905273	23.340686798095703	22.492794036865234	23.023283004760742	22.835512161254883	21.614704132080078	22.732444763183594	23.264341354370117	23.529495239257812	23.4202880859375	23.50078582763672	23.222902297973633	22.154945373535156	22.77483558654785	23.27696418762207	23.483139038085938	22.816495895385742	22.679664611816406	21.536653518676758	Homo sapiens	1:Experimental evidence at protein level	397	1	-0.0517822951931777	22.9384614114023	-0.250326753778236	0.804122554409125	0.869134001301544	-6.34029885922772	0.0946777564163688	0.0609132597546413	sp|Q9BWD1|THIC_HUMAN	Q9BWD1	THIC_HUMAN	ACAT2	Acetyl-CoA acetyltransferase, cytosolic		+	
24.175586700439453	24.41243553161621	24.525062561035156	23.93248176574707	24.182403564453125	23.310626983642578	23.589763641357422	24.11849594116211	23.159961700439453	24.224285125732422	24.182138442993164	21.57542610168457	24.541608810424805	24.47165298461914	23.294675827026367	23.126686096191406	21.212791442871094	22.838544845581055	23.426393508911133	22.186405181884766	22.366161346435547	24.851591110229492	22.94990348815918	23.656400680541992	21.828638076782227	24.39472198486328	22.564151763916016	Homo sapiens	1:Experimental evidence at protein level	321	6	0.88256865459244	23.4471638773045	2.70279020625786	0.0114387660699065	0.0424204416620736	-3.11278756109398	1.94162082151621	1.37242481412208	sp|Q9BWM7|SFXN3_HUMAN	Q9BWM7	SFXN3_HUMAN	SFXN3	Sideroflexin-3		+	+
25.31169319152832	25.777359008789062	24.33300018310547	25.14790153503418	26.5959529876709	22.417409896850586	26.962066650390625	25.72521209716797	26.520545959472656	25.350419998168945	24.96028709411621	26.937175750732422	25.030441284179688	26.27535629272461	27.36273765563965	26.22574806213379	27.349102020263672	25.494386672973633	25.49355697631836	27.330413818359375	26.7679386138916	27.377580642700195	25.76555633544922	27.41187286376953	27.071996688842773	27.347591400146484	26.524118423461914	Homo sapiens	1:Experimental evidence at protein level	1292	0	-1.24029292605775	26.1071671429172	-3.31407805210358	0.00250136905993748	0.0171879266874899	-1.72315491348916	2.60182222635442	1.76477650740182	sp|Q9BX66|SRBS1_HUMAN	Q9BX66	SRBS1_HUMAN	SORBS1	Sorbin and SH3 domain-containing protein 1		+	+
23.851383209228516	24.283418655395508	23.728618621826172	24.10260772705078	23.532323837280273	24.09278106689453	23.87716293334961	24.832509994506836	24.23225975036621	24.239757537841797	24.49710464477539	24.49519157409668	23.65650749206543	23.180418014526367	24.53656005859375	24.557024002075195	24.40103530883789	24.522865295410156	24.8425235748291	24.40557098388672	23.442867279052734	24.66405487060547	24.55392074584961	23.49750328063965	23.946985244750977	24.539756774902344	23.864906311035156	Homo sapiens	1:Experimental evidence at protein level	163	0	-0.274032499745765	24.1612816701886	-1.75025205072692	0.0907877295398338	0.180971931912736	-4.91109394640846	1.0419728447966	0.742388777399685	sp|Q9BX68|HINT2_HUMAN	Q9BX68	HINT2_HUMAN	HINT2	Adenosine 5'-monophosphoramidase HINT2		+	
26.12641716003418	26.783077239990234	26.32847785949707	26.17650032043457	25.051864624023438	21.294740676879883	27.694652557373047	26.406034469604492	26.990596771240234	26.590938568115234	24.668180465698242	26.928068161010742	27.2569637298584	26.265291213989258	26.608963012695312	26.237531661987305	28.06212043762207	26.903549194335938	25.94443130493164	26.02614402770996	27.42561149597168	27.243545532226562	27.036956787109375	27.0623722076416	26.696533203125	27.271785736083984	25.971086502075195	Homo sapiens	1:Experimental evidence at protein level	380	0	-0.801675060334805	26.409658289898	-1.79944715724347	0.0824980366794525	0.16760394441112	-4.83226833725251	1.08355638683706	0.775715764847591	sp|Q9BXN1|ASPN_HUMAN	Q9BXN1	ASPN_HUMAN	ASPN	Asporin		+	
23.15663719177246	22.843584060668945	22.96845054626465	23.673969268798828	23.274023056030273	23.505653381347656	21.37041664123535	22.819355010986328	21.945539474487305	23.25724983215332	23.496885299682617	21.747907638549805	23.01923370361328	21.454776763916016	22.26613426208496	23.282520294189453	20.824443817138672	22.80148696899414	23.010250091552734	21.586578369140625	23.190975189208984	21.61867332458496	23.129619598388672	22.71172523498535	21.215274810791016	21.71172523498535	21.97553253173828	Homo sapiens	1:Experimental evidence at protein level	876	11	0.468826108550363	22.5136510605861	1.51629153044821	0.140411781885139	0.248015433125677	-5.26142040799812	0.852596449235974	0.605521293719031	sp|Q9BXP5|SRRT_HUMAN	Q9BXP5	SRRT_HUMAN	SRRT	Serrate RNA effector molecule homolog		+	
29.263328552246094	26.362287521362305	28.065414428710938	29.026796340942383	26.951021194458008	28.363372802734375	22.145679473876953	27.690828323364258	22.299457550048828	26.418630599975586	27.874740600585938	21.726816177368164	29.014892578125	21.303064346313477	20.972881317138672	27.84889030456543	21.386127471923828	21.284976959228516	21.976015090942383	20.622982025146484	21.239578247070312	21.876995086669922	27.514822006225586	22.485069274902344	21.877134323120117	22.602611541748047	21.481143951416016	Homo sapiens	1:Experimental evidence at protein level	403	15	3.5995279777147	24.4287177558087	3.74940546931604	0.000798358362029949	0.00905813082108574	-0.66063655767035	3.09780212153554	2.04296141135615	sp|Q9BXR0|TGT_HUMAN	Q9BXR0	TGT_HUMAN	QTRT1	Queuine tRNA-ribosyltransferase catalytic subunit 1		+	+
22.709665298461914	22.897546768188477	21.561323165893555	23.088430404663086	22.90731430053711	22.308015823364258	22.19709014892578	23.1170711517334	20.620811462402344	22.441537857055664	23.21183204650879	21.45437240600586	21.965768814086914	22.140058517456055	23.258176803588867	22.326833724975586	21.954492568969727	23.251279830932617	22.837718963623047	22.582916259765625	21.563594818115234	21.722078323364258	23.009883880615234	23.263416290283203	21.517728805541992	22.429126739501953	21.687427520751953	Homo sapiens	1:Experimental evidence at protein level	178	5	-0.109564434994578	22.3698323374663	-0.430626810886983	0.669964803586345	0.77736656867205	-6.27885919189126	0.173948012239082	0.109374140516495	sp|Q9BYD1|RM13_HUMAN	Q9BYD1	RM13_HUMAN	MRPL13	Large ribosomal subunit protein uL13m		+	
21.572776794433594	23.74952507019043	20.841413497924805	21.148818969726562	22.987886428833008	22.181819915771484	23.43947410583496	22.583965301513672	22.87509536743164	21.655263900756836	23.156047821044922	23.886016845703125	22.45941162109375	23.214353561401367	24.074676513671875	23.382038116455078	24.15272331237793	22.020381927490234	22.29656982421875	24.34857940673828	24.12385368347168	24.152374267578125	21.91385269165039	24.491979598999023	24.500381469726562	24.59657859802246	23.63605308532715	Homo sapiens	1:Experimental evidence at protein level	782	4	-1.14437259262924	23.0924668501379	-3.07275995866306	0.00462096450192608	0.0238793366451253	-2.28846696461004	2.33526736770221	1.62197774183761	sp|Q9BZL4|PP12C_HUMAN	Q9BZL4	PP12C_HUMAN	PPP1R12C	Protein phosphatase 1 regulatory subunit 12C		+	+
24.37032699584961	23.35114860534668	23.013778686523438	23.07459259033203	24.273956298828125	22.208147048950195	24.825620651245117	23.371427536010742	24.66208839416504	24.006166458129883	22.942121505737305	25.532121658325195	23.354612350463867	24.34955406188965	25.27695655822754	24.77195930480957	25.591142654418945	23.92218017578125	23.983661651611328	25.37984848022461	25.116714477539062	25.494937896728516	24.30755043029785	25.3256893157959	25.5655460357666	25.69411277770996	24.904273986816406	Homo sapiens	1:Experimental evidence at protein level	928	0	-1.24620212691165	24.3964950079134	-4.15938644735815	0.000264370289870546	0.00469029855486946	0.376636351083431	3.57778735278047	2.32879951195324	sp|Q9BZQ8|NIBA1_HUMAN	Q9BZQ8	NIBA1_HUMAN	NIBAN1	Protein Niban 1		+	+
23.60634422302246	23.75849723815918	23.889549255371094	24.266403198242188	23.78380012512207	23.935306549072266	22.592647552490234	23.451086044311523	23.51125144958496	23.606721878051758	23.641637802124023	22.81554412841797	24.075881958007812	23.841022491455078	23.395301818847656	23.133544921875	23.150190353393555	22.361082077026367	23.69711685180664	23.49341583251953	22.079973220825195	22.197280883789062	23.552257537841797	23.12883186340332	22.516136169433594	23.159345626831055	21.321035385131836	Homo sapiens	1:Experimental evidence at protein level	524	3	0.741817719192884	23.2567989366831	3.42622261812146	0.00187108417027851	0.0144249602813726	-1.45420369208931	2.72790667542608	1.84088537398537	sp|Q9BZZ5|API5_HUMAN	Q9BZZ5	API5_HUMAN	API5	Apoptosis inhibitor 5		+	+
21.555185317993164	24.1185245513916	21.837644577026367	22.09189224243164	21.046552658081055	22.212841033935547	21.176443099975586	24.067413330078125	20.747289657592773	23.645376205444336	24.60264015197754	24.71579360961914	21.669584274291992	21.478404998779297	26.103885650634766	25.752071380615234	25.592041015625	26.74220848083496	27.291492462158203	25.552785873413086	22.416996002197266	24.450634002685547	26.468692779541016	23.56953239440918	22.760440826416016	25.74653434753418	23.009098052978516	Homo sapiens	1:Experimental evidence at protein level	83	12	-2.55855704231328	23.7151901656998	-4.91309063587023	3.33270252030453E-05	0.00173564533199032	2.33337652386862	4.47720345008265	2.76053901538994	sp|Q9C002|NMES1_HUMAN	Q9C002	NMES1_HUMAN	NMES1	Normal mucosa of esophagus-specific gene 1 protein		+	+
23.938369750976562	24.143169403076172	23.277788162231445	23.60533332824707	23.87758445739746	22.836376190185547	23.83875274658203	23.855649948120117	23.819107055664062	24.442138671875	24.266477584838867	23.804433822631836	24.12029457092285	24.40983772277832	23.95524024963379	23.691614151000977	22.780080795288086	24.45755386352539	24.20815658569336	24.029052734375	21.169029235839844	22.757539749145508	23.707693099975586	23.848806381225586	23.655986785888672	23.97508430480957	24.195083618164062	Homo sapiens	1:Experimental evidence at protein level	1729	1	0.279172448699732	23.7258079861536	1.22830220269094	0.229336917204884	0.359814804869284	-5.63325953121209	0.639526029666666	0.443920971227386	sp|Q9C0C2|TB182_HUMAN	Q9C0C2	TB182_HUMAN	TNKS1BP1	182 kDa tankyrase-1-binding protein		+	
23.299396514892578	23.158029556274414	22.398723602294922	22.501049041748047	23.155488967895508	22.09235191345215	23.156217575073242	23.543161392211914	22.768033981323242	22.318695068359375	23.569839477539062	23.99373435974121	23.577362060546875	21.90036392211914	22.805683135986328	23.332414627075195	23.576406478881836	24.180339813232422	23.609031677246094	23.660520553588867	21.803010940551758	23.54220199584961	23.164703369140625	23.261411666870117	23.70562171936035	23.962718963623047	22.285629272460938	Homo sapiens	1:Experimental evidence at protein level	428	2	-0.364952030619694	23.1213457533449	-1.61927022708441	0.116355451284631	0.217505733236963	-5.11232852136935	0.934213265085669	0.66252929098355	sp|Q9C0E8|LNP_HUMAN	Q9C0E8	LNP_HUMAN	LNPK	Endoplasmic reticulum junction formation protein lunapark		+	
24.424556732177734	24.515178680419922	23.4541072845459	25.33036231994629	24.31792640686035	24.027881622314453	25.784521102905273	24.6365909576416	25.210744857788086	24.570871353149414	24.79654312133789	25.560131072998047	24.713153839111328	25.17744255065918	25.700428009033203	25.759220123291016	25.727907180786133	25.273801803588867	24.592557907104492	25.46412467956543	25.089397430419922	26.121990203857422	25.13985824584961	25.58139419555664	25.602598190307617	25.787134170532227	25.90424346923828	Homo sapiens	1:Experimental evidence at protein level	467	0	-0.796764952618531	25.1214031671239	-3.9007051029405	0.000532400609544862	0.00707628660952467	-0.281202722209731	3.27376145597381	2.15019458525719	sp|Q9GZM7|TINAL_HUMAN	Q9GZM7	TINAL_HUMAN	TINAGL1	Tubulointerstitial nephritis antigen-like		+	+
21.776601791381836	21.761898040771484	22.157854080200195	22.38619613647461	23.228620529174805	22.978561401367188	22.666276931762695	23.033443450927734	23.603654861450195	22.515853881835938	22.766733169555664	23.49037742614746	22.84198570251465	22.446125030517578	21.18133544921875	20.898548126220703	22.27730941772461	22.38389015197754	21.027395248413086	22.719053268432617	21.532760620117188	22.46632194519043	22.868497848510742	23.35981559753418	24.1534423828125	23.14347267150879	21.898468017578125	Homo sapiens	1:Experimental evidence at protein level	174	7	0.362743123782625	22.5029224450964	1.18978159733748	0.243906845775929	0.377982302108636	-5.67773926889436	0.612776010096328	0.422528534227582	sp|Q9GZN8|ADSSP_HUMAN	Q9GZN8	ADSSP_HUMAN	ADISSP	Adipose-secreted signaling protein		+	
22.156309127807617	22.873878479003906	22.74542999267578	22.05084991455078	20.88849639892578	22.71267318725586	21.95793342590332	22.568269729614258	22.316612243652344	22.00782012939453	21.990489959716797	21.803546905517578	23.29928207397461	22.6752872467041	23.222524642944336	22.720108032226562	21.97014045715332	23.933425903320312	22.63370132446289	21.721399307250977	21.9247989654541	22.066936492919922	23.181846618652344	21.71860122680664	22.082313537597656	24.287748336791992	21.539363861083984	Homo sapiens	1:Experimental evidence at protein level	305	10	-0.273761452221926	22.4085606024579	-0.996047193282718	0.327572695007504	0.470619498166155	-5.88176472378817	0.484692306245524	0.327330083597421	sp|Q9GZS3|SKI8_HUMAN	Q9GZS3	SKI8_HUMAN	SKIC8	Superkiller complex protein 8		+	
24.948970794677734	25.2347354888916	24.808305740356445	25.74000358581543	25.263269424438477	23.661977767944336	24.81732749938965	25.245304107666016	24.00139808654785	24.57671356201172	24.8931827545166	23.960229873657227	24.517541885375977	24.447620391845703	25.151138305664062	25.0643310546875	24.25533103942871	25.278583526611328	25.07425880432129	24.627655029296875	23.149755477905273	24.602970123291016	24.599143981933594	25.045339584350586	23.82830810546875	24.828062057495117	24.873821258544922	Homo sapiens	1:Experimental evidence at protein level	109	0	0.0520457773031779	24.6831361226395	0.272110215723063	0.787490330057441	0.856446737197186	-6.33459246225168	0.103754770399921	0.0672996408252947	sp|Q9GZT3|SLIRP_HUMAN	Q9GZT3	SLIRP_HUMAN	SLIRP	SRA stem-loop-interacting RNA-binding protein, mitochondrial		+	
22.104522705078125	21.880245208740234	21.948896408081055	21.830318450927734	22.561201095581055	22.466472625732422	21.823461532592773	21.911699295043945	22.354684829711914	21.888385772705078	22.233177185058594	21.882787704467773	21.753616333007812	21.919246673583984	21.905284881591797	22.54973030090332	21.804874420166016	22.13743782043457	21.904476165771484	22.162944793701172	21.546466827392578	22.11800193786621	21.828107833862305	22.325166702270508	21.8984375	21.213462829589844	20.999929428100586	Homo sapiens	1:Experimental evidence at protein level	404	3	0.138915270659048	21.9611680759666	0.892371112403341	0.379634376523247	0.523319502228188	-5.97710975923855	0.420634468377554	0.281233080371615	sp|Q9GZZ9|UBA5_HUMAN	Q9GZZ9	UBA5_HUMAN	UBA5	Ubiquitin-like modifier-activating enzyme 5		+	
23.032424926757812	20.75356674194336	21.374849319458008	21.11849594116211	23.60713768005371	21.89638328552246	24.117401123046875	20.709869384765625	23.245038986206055	23.835033416748047	21.902475357055664	21.704252243041992	21.325857162475586	23.77742576599121	24.357187271118164	23.91445541381836	24.172183990478516	22.288671493530273	20.670570373535156	24.242094039916992	23.472332000732422	24.69231414794922	22.200847625732422	24.220670700073242	24.65043067932129	24.276134490966797	22.74204444885254	Homo sapiens	1:Experimental evidence at protein level	270	11	-1.24390520107441	22.9018465507796	-2.7133917321607	0.0111528711209353	0.0415068731965306	-3.08997892865293	1.95261331634076	1.3818799817417	sp|Q9H008|LHPP_HUMAN	Q9H008	LHPP_HUMAN	LHPP	Phospholysine phosphohistidine inorganic pyrophosphate phosphatase		+	+
24.4222469329834	23.903505325317383	24.078950881958008	24.13762855529785	23.474956512451172	24.009645462036133	24.14093017578125	24.074098587036133	24.20038604736328	23.479490280151367	24.893657684326172	24.010879516601562	23.63283348083496	24.408727645874023	23.78470802307129	23.739307403564453	22.8714542388916	24.349456787109375	23.909311294555664	23.94586944580078	23.855005264282227	24.193323135375977	23.801937103271484	24.08429527282715	24.038738250732422	23.95876121520996	22.628259658813477	Homo sapiens	1:Experimental evidence at protein level	274	2	0.252045070574468	23.9270469191515	1.42068345238454	0.166210347379396	0.281705641434606	-5.3923848767672	0.779341942826936	0.550204455749807	sp|Q9H0E2|TOLIP_HUMAN	Q9H0E2	TOLIP_HUMAN	TOLLIP	Toll-interacting protein		+	
21.776634216308594	22.30259132385254	21.264646530151367	21.360172271728516	21.458051681518555	22.479631423950195	21.879165649414062	21.31011199951172	21.956220626831055	21.601715087890625	21.44658851623535	22.015336990356445	20.97715950012207	21.608844757080078	22.064699172973633	21.783004760742188	21.879323959350586	21.645689010620117	21.38385772705078	21.6821231842041	21.993793487548828	21.964189529418945	21.378040313720703	22.301801681518555	22.807985305786133	21.489286422729492	21.815561294555664	Homo sapiens	1:Experimental evidence at protein level	259	6	-0.212826350980407	21.7651776216146	-1.10564017360268	0.278088195309402	0.414270491096121	-5.77042319947981	0.555817446305919	0.382716000832875	sp|Q9H0R4|HDHD2_HUMAN	Q9H0R4	HDHD2_HUMAN	HDHD2	Haloacid dehalogenase-like hydrolase domain-containing protein 2		+	
23.895488739013672	22.87388038635254	24.29972267150879	23.69055938720703	23.560842514038086	23.59305191040039	21.197587966918945	23.994831085205078	23.4565486907959	23.505367279052734	24.175046920776367	22.17527198791504	23.937580108642578	23.461957931518555	20.924779891967773	23.749164581298828	21.847272872924805	23.906736373901367	23.406400680541992	21.138408660888672	21.64019775390625	21.91143035888672	23.691150665283203	21.975299835205078	22.05262565612793	23.167890548706055	23.567041397094727	Homo sapiens	1:Experimental evidence at protein level	335	9	0.853207115118384	22.9914314378545	2.45881173500296	0.0202338060514687	0.064144616262154	-3.62274054703417	1.69392241719567	1.19283978863834	sp|Q9H0U3|MAGT1_HUMAN	Q9H0U3	MAGT1_HUMAN	MAGT1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit MAGT1		+	
23.5572452545166	22.882347106933594	23.62838363647461	23.381805419921875	23.050403594970703	23.37826919555664	23.529464721679688	23.029006958007812	23.26280403137207	23.595056533813477	23.421049118041992	23.513959884643555	22.59511375427246	22.481746673583984	23.379913330078125	23.795236587524414	24.20538330078125	23.73493003845215	23.599512100219727	23.409265518188477	21.846445083618164	22.365610122680664	23.387189865112305	23.356651306152344	23.604198455810547	23.37466049194336	22.92856216430664	Homo sapiens	1:Experimental evidence at protein level	201	1	-0.0950355032057466	23.2688287321462	-0.530832713331245	0.599629301708393	0.72431905384607	-6.23083499306536	0.222117152909592	0.140070090152914	sp|Q9H0U4|RAB1B_HUMAN	Q9H0U4	RAB1B_HUMAN	RAB1B	Ras-related protein Rab-1B		+	
22.673526763916016	23.843097686767578	23.63090705871582	24.059412002563477	23.049423217773438	22.892210006713867	23.583271026611328	24.1276798248291	23.382036209106445	23.29215431213379	21.434097290039062	23.598613739013672	23.054277420043945	23.113189697265625	24.00711441040039	23.140350341796875	23.97447967529297	23.72661590576172	23.760963439941406	23.626277923583984	23.274629592895508	24.067461013793945	23.2725887298584	24.08342933654785	23.330421447753906	24.571998596191406	22.639873504638672	Homo sapiens	1:Experimental evidence at protein level	315	1	-0.411480317730366	23.4524462938795	-1.75748153061773	0.0895269302639742	0.17896859678484	-4.89961928273861	1.04804630651874	0.747223167006274	sp|Q9H0W9|CK054_HUMAN	Q9H0W9	CK054_HUMAN	C11orf54	Ester hydrolase C11orf54		+	
25.020870208740234	24.851348876953125	24.80886459350586	24.709421157836914	24.68539047241211	25.274290084838867	24.583850860595703	24.171396255493164	24.293577194213867	24.51845359802246	25.20596694946289	24.875598907470703	24.346572875976562	24.720922470092773	24.551849365234375	24.47538185119629	24.422161102294922	24.850547790527344	24.691349029541016	24.561708450317383	24.10702896118164	23.99798011779785	24.623167037963867	23.94186019897461	24.135610580444336	24.146129608154297	24.841354370117188	Homo sapiens	1:Experimental evidence at protein level	243	0	0.279765656571421	24.5706603012138	2.15231149188518	0.0399426381415008	0.100768746945926	-4.21838185668699	1.39856325412584	0.996674141834163	sp|Q9H1E3|NUCKS_HUMAN	Q9H1E3	NUCKS_HUMAN	NUCKS1	Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1		+	
22.725086212158203	22.074373245239258	21.528623580932617	22.359859466552734	21.728099822998047	22.936925888061523	22.032039642333984	22.342247009277344	23.029766082763672	22.403799057006836	22.34007453918457	21.00551986694336	22.62522315979004	22.00368881225586	20.777122497558594	20.93540382385254	21.19281005859375	21.51365089416504	22.060352325439453	22.59058952331543	21.52554702758789	21.73563575744629	22.70226287841797	22.348140716552734	22.59600067138672	21.441856384277344	22.137218475341797	Homo sapiens	1:Experimental evidence at protein level	349	8	0.386172108208143	22.0261163895721	1.59627992082962	0.121408293219319	0.223933222730536	-5.14632218176764	0.915751646239582	0.649881469716234	sp|Q9H1E5|TMX4_HUMAN	Q9H1E5	TMX4_HUMAN	TMX4	Thioredoxin-related transmembrane protein 4		+	
24.75554656982422	24.660381317138672	24.828231811523438	24.57956314086914	24.341476440429688	24.019079208374023	23.955326080322266	24.625009536743164	24.129741668701172	24.763378143310547	24.582717895507812	24.590505599975586	24.560089111328125	24.917451858520508	24.764509201049805	24.75818634033203	25.042064666748047	25.15699577331543	24.83353614807129	24.586328506469727	23.97584342956543	24.470815658569336	24.442947387695312	24.877485275268555	23.885374069213867	24.947025299072266	24.335962295532227	Homo sapiens	1:Experimental evidence at protein level	541	0	-0.126752648614286	24.5691010136634	-1.05002503551851	0.302490745409093	0.444005646582997	-5.82826598893273	0.519287907885053	0.352611506767714	sp|Q9H223|EHD4_HUMAN	Q9H223	EHD4_HUMAN	EHD4	EH domain-containing protein 4		+	
26.613605499267578	26.654226303100586	26.45186424255371	25.987510681152344	25.72744369506836	26.90498161315918	25.77622413635254	26.958646774291992	25.770071029663086	26.794458389282227	26.397695541381836	25.645687103271484	26.71148109436035	26.36031723022461	26.571678161621094	26.177532196044922	25.969614028930664	25.496110916137695	26.467466354370117	26.644315719604492	24.938793182373047	25.927099227905273	26.204803466796875	26.205448150634766	25.14728546142578	26.127477645874023	26.078920364379883	Homo sapiens	1:Experimental evidence at protein level	93	0	0.314704410641983	26.1733498955183	1.92027754269387	0.0648361473151671	0.141110592109705	-4.63142006220606	1.18818279964516	0.85044038580522	sp|Q9H299|SH3L3_HUMAN	Q9H299	SH3L3_HUMAN	SH3BGRL3	SH3 domain-binding glutamic acid-rich-like protein 3		+	
22.799028396606445	22.760337829589844	22.76456069946289	22.550411224365234	22.8061580657959	23.7651424407959	20.81515121459961	22.013200759887695	22.37285041809082	22.761640548706055	22.568790435791016	22.745569229125977	22.826770782470703	21.209625244140625	21.595359802246094	20.81241226196289	22.202547073364258	21.326099395751953	22.384273529052734	21.691770553588867	21.170900344848633	21.220056533813477	22.555917739868164	22.318801879882812	22.487930297851562	22.05759620666504	22.255239486694336	Homo sapiens	1:Experimental evidence at protein level	161	12	0.605296554438226	22.1790951458616	2.3592148973597	0.0253568871581915	0.0748580958439437	-3.82211785928544	1.59590406202835	1.12576122417572	sp|Q9H2H8|PPIL3_HUMAN	Q9H2H8	PPIL3_HUMAN	PPIL3	Peptidyl-prolyl cis-trans isomerase-like 3		+	
25.76152229309082	25.60211753845215	24.766525268554688	25.086084365844727	25.499858856201172	25.11436653137207	21.995187759399414	25.851694107055664	21.035917282104492	25.099943161010742	25.388629913330078	21.813844680786133	24.60997200012207	25.419347763061523	21.707448959350586	26.153600692749023	21.35567855834961	25.912477493286133	25.955888748168945	21.011178970336914	22.67697525024414	22.167455673217773	25.81743812561035	20.58074188232422	23.199304580688477	22.243160247802734	22.303478240966797	Homo sapiens	1:Experimental evidence at protein level	334	12	1.31677311911447	23.8549387502251	1.99633544445248	0.0554874197244322	0.124698173449233	-4.4998848061928	1.25580547027496	0.904139907922652	sp|Q9H2U2|IPYR2_HUMAN	Q9H2U2	IPYR2_HUMAN	PPA2	Inorganic pyrophosphatase 2, mitochondrial		+	
24.05333137512207	23.70632553100586	23.91273307800293	24.556015014648438	23.955039978027344	24.222026824951172	21.827919006347656	23.748241424560547	21.346765518188477	23.45550537109375	23.890047073364258	21.365808486938477	23.474868774414062	20.876178741455078	21.027570724487305	23.781763076782227	21.202119827270508	23.60500144958496	23.257946014404297	21.816280364990234	22.05607032775879	21.601673126220703	23.71673583984375	22.03156089782715	21.978824615478516	22.112491607666016	21.90662956237793	Homo sapiens	1:Experimental evidence at protein level	717	13	0.829409368566186	22.757688801141	2.05986200209093	0.0486073148747693	0.114636802159709	-4.38710271520433	1.3132983692007	0.940675937263215	sp|Q9H307|PININ_HUMAN	Q9H307	PININ_HUMAN	PNN	Pinin		+	
24.4215030670166	23.291889190673828	20.845016479492188	21.238115310668945	22.57749366760254	23.918481826782227	21.501684188842773	22.256820678710938	23.102474212646484	23.57552146911621	23.442792892456055	22.87191390991211	23.38999366760254	22.1046142578125	23.673999786376953	23.469070434570312	23.878217697143555	23.124120712280273	24.066553115844727	23.625858306884766	22.194721221923828	23.55413818359375	23.65030288696289	22.412561416625977	21.126686096191406	23.61720848083496	22.058250427246094	Homo sapiens	1:Experimental evidence at protein level	476	7	-0.382247272616983	22.9242314700605	-1.09734126593483	0.281637351211071	0.418369993058768	-5.77922849652687	0.550309748858203	0.378439472124361	sp|Q9H3G5|CPVL_HUMAN	Q9H3G5	CPVL_HUMAN	CPVL	Probable serine carboxypeptidase CPVL		+	
23.867708206176758	23.81891632080078	24.031023025512695	24.072580337524414	24.833826065063477	24.638492584228516	23.961454391479492	24.4428653717041	23.97900390625	23.974275588989258	24.356019973754883	24.146156311035156	23.97812843322754	24.018035888671875	23.89402198791504	23.974403381347656	24.053577423095703	23.408634185791016	23.923480987548828	23.92794418334961	21.217823028564453	23.706485748291016	23.780241012573242	24.216758728027344	23.869516372680664	24.167438507080078	22.85349464416504	Homo sapiens	1:Experimental evidence at protein level	86	0	0.513575173312738	23.8909673698648	2.54904535921606	0.0164317027887471	0.0550082043916748	-3.43758250943827	1.78431742905196	1.25957253130028	sp|Q9H3K6|BOLA2_HUMAN	Q9H3K6	BOLA2_HUMAN	BOLA2	BolA-like protein 2		+	
